City.Aaren,Value,ValueFaux,y
Malinda,22,-1000,0
Malinde,22,-1000,0
Malissa,22,-1000,0
Malissia,22,-1000,0
Mallissa,22,-1000,0
Mallorie,22,-1000,0
Mallory,22,-1000,0
Malorie,22,-1000,0
Malory,22,-1000,0
Malva,22,-1000,0
Malvina,22,-1000,0
Malynda,22,-1000,0
Mame,22,-1000,0
Mamie,22,-1000,0
Manda,22,-1000,0
Mandi,22,-1000,0
Mandie,22,-1000,0
Mandy,22,-1000,0
Manon,22,-1000,0
Manya,22,-1000,0
Mara,22,-1000,0
Marabel,22,-1000,0
Marcela,22,-1000,0
Marcelia,22,-1000,0
Marcella,22,-1000,0
Marcelle,22,-1000,0
Marcellina,22,-1000,0
Marcelline,22,-1000,0
Marchelle,22,-1000,0
Marci,22,-1000,0
Marcia,22,-1000,0
Marcie,22,-1000,0
Marcile,22,-1000,0
Marcille,22,-1000,0
Marcy,22,-1000,0
Mareah,22,-1000,0
Maren,22,-1000,0
Marena,22,-1000,0
Maressa,22,-1000,0
Marga,22,-1000,0
Margalit,22,-1000,0
Margalo,22,-1000,0
Margaret,22,-1000,0
Margareta,22,-1000,0
Margarete,22,-1000,0
Margaretha,22,-1000,0
Margarethe,22,-1000,0
Margaretta,22,-1000,0
Margarette,22,-1000,0
Margarita,22,-1000,0
Margaux,22,-1000,0
Marge,22,-1000,0
Margeaux,22,-1000,0
Margery,22,-1000,0
Marget,22,-1000,0
Margette,22,-1000,0
Margi,22,-1000,0
Margie,22,-1000,0
Margit,22,-1000,0
Margo,22,-1000,0
Margot,22,-1000,0
Margret,22,-1000,0
Marguerite,22,-1000,0
Margy,22,-1000,0
Mari,22,-1000,0
Maria,22,-1000,0
Mariam,22,-1000,0
Marian,22,-1000,0
Mariana,22,-1000,0
Mariann,22,-1000,0
Marianna,22,-1000,0
Marianne,22,-1000,0
Maribel,22,-1000,0
Maribelle,22,-1000,0
Maribeth,22,-1000,0
Marice,22,-1000,0
Maridel,22,-1000,0
Marie,22,-1000,0
Marie-Ann,22,-1000,0
Marie-Jeanne,22,-1000,0
Marieann,22,-1000,0
Mariejeanne,22,-1000,0
Mariel,22,-1000,0
Mariele,22,-1000,0
Marielle,22,-1000,0
Mariellen,22,-1000,0
Marietta,22,-1000,0
Mariette,22,-1000,0
Marigold,22,-1000,0
Marijo,22,-1000,0
Marika,22,-1000,0
Marilee,22,-1000,0
Marilin,22,-1000,0
Marillin,22,-1000,0
Marilyn,22,-1000,0
Marin,22,-1000,0
Marina,22,-1000,0
Marinna,22,-1000,0
Marion,22,-1000,0
Mariquilla,22,-1000,0
Maris,22,-1000,0
Marisa,22,-1000,0
Mariska,22,-1000,0
Marissa,22,-1000,0
Marita,22,-1000,0
Maritsa,22,-1000,0
Mariya,22,-1000,0
Marj,22,-1000,0
Marja,22,-1000,0
Marje,22,-1000,0
Marji,22,-1000,0
Marjie,22,-1000,0
Marjorie,22,-1000,0
Marjory,22,-1000,0
Marjy,22,-1000,0
Marketa,22,-1000,0
Marla,22,-1000,0
Marlane,22,-1000,0
Marleah,22,-1000,0
Marlee,22,-1000,0
Marleen,22,-1000,0
Marlena,22,-1000,0
Marlene,22,-1000,0
Marley,22,-1000,0
Marlie,22,-1000,0
Marline,22,-1000,0
Marlo,22,-1000,0
Marlyn,22,-1000,0
Marna,22,-1000,0
Marne,22,-1000,0
Marney,22,-1000,0
Marni,22,-1000,0
Marnia,22,-1000,0
Marnie,22,-1000,0
Marquita,22,-1000,0
Marrilee,22,-1000,0
Marris,22,-1000,0
Marrissa,22,-1000,0
Marsha,22,-1000,0
Marsiella,22,-1000,0
Marta,22,-1000,0
Martelle,22,-1000,0
Martguerita,22,-1000,0
Martha,22,-1000,0
Marthe,22,-1000,0
Marthena,22,-1000,0
Marti,22,-1000,0
Martica,22,-1000,0
Martie,22,-1000,0
Martina,22,-1000,0
Martita,22,-1000,0
Marty,22,-1000,0
Martynne,22,-1000,0
Mary,22,-1000,0
Marya,22,-1000,0
Maryann,22,-1000,0
Maryanna,22,-1000,0
Maryanne,22,-1000,0
Marybelle,22,-1000,0
Marybeth,22,-1000,0
Maryellen,22,-1000,0
Maryjane,22,-1000,0
Maryjo,22,-1000,0
Maryl,22,-1000,0
Marylee,22,-1000,0
Marylin,22,-1000,0
Marylinda,22,-1000,0
Marylou,22,-1000,0
Marylynne,22,-1000,0
Maryrose,22,-1000,0
Marys,22,-1000,0
Marysa,22,-1000,0
Masha,22,-1000,0
Matelda,22,-1000,0
Mathilda,22,-1000,0
Mathilde,22,-1000,0
Matilda,22,-1000,0
Matilde,22,-1000,0
Matti,22,-1000,0
Mattie,22,-1000,0
Matty,22,-1000,0
Maud,22,-1000,0
Maude,22,-1000,0
Maudie,22,-1000,0
Maura,22,-1000,0
Maure,22,-1000,0
Maureen,22,-1000,0
Maureene,22,-1000,0
Maurene,22,-1000,0
Maurine,22,-1000,0
Maurise,22,-1000,0
Maurita,22,-1000,0
Maurizia,22,-1000,0
Mavis,22,-1000,0
Mavra,22,-1000,0
Max,22,-1000,0
Maxi,22,-1000,0
Maxie,22,-1000,0
Maxine,22,-1000,0
Maxy,22,-1000,0
May,22,-1000,0
Maybelle,22,-1000,0
Maye,22,-1000,0
Mead,22,-1000,0
Meade,22,-1000,0
Meagan,22,-1000,0
Meaghan,22,-1000,0
Meara,22,-1000,0
Mechelle,22,-1000,0
Meg,22,-1000,0
Megan,22,-1000,0
Megen,22,-1000,0
Meggi,22,-1000,0
Meggie,22,-1000,0
Meggy,22,-1000,0
Meghan,22,-1000,0
Meghann,22,-1000,0
Mehetabel,22,-1000,0
Mei,22,-1000,0
Mel,22,-1000,0
Mela,22,-1000,0
Melamie,22,-1000,0
Melania,22,-1000,0
Melanie,22,-1000,0
Melantha,22,-1000,0
Melany,22,-1000,0
Melba,22,-1000,0
Melesa,22,-1000,0
Melessa,22,-1000,0
Melicent,22,-1000,0
Melina,22,-1000,0
Melinda,22,-1000,0
Melinde,22,-1000,0
Melisa,22,-1000,0
Melisande,22,-1000,0
Melisandra,22,-1000,0
Melisenda,22,-1000,0
Melisent,22,-1000,0
Melissa,22,-1000,0
Melisse,22,-1000,0
Melita,22,-1000,0
Melitta,22,-1000,0
Mella,22,-1000,0
Melli,22,-1000,0
Mellicent,22,-1000,0
Mellie,22,-1000,0
Mellisa,22,-1000,0
Mellisent,22,-1000,0
Melloney,22,-1000,0
Melly,22,-1000,0
Melodee,22,-1000,0
Melodie,22,-1000,0
Melody,22,-1000,0
Melonie,22,-1000,0
Melony,22,-1000,0
Melosa,22,-1000,0
Melva,22,-1000,0
Mercedes,22,-1000,0
Merci,22,-1000,0
Mercie,22,-1000,0
Mercy,22,-1000,0
Meredith,22,-1000,0
Meredithe,22,-1000,0
Meridel,22,-1000,0
Meridith,22,-1000,0
Meriel,22,-1000,0
Merilee,22,-1000,0
Merilyn,22,-1000,0
Meris,22,-1000,0
Merissa,22,-1000,0
Merl,22,-1000,0
Merla,22,-1000,0
Merle,22,-1000,0
Merlina,22,-1000,0
Merline,22,-1000,0
Merna,22,-1000,0
Merola,22,-1000,0
Merralee,22,-1000,0
Merridie,22,-1000,0
Merrie,22,-1000,0
Merrielle,22,-1000,0
Merrile,22,-1000,0
Merrilee,22,-1000,0
Merrili,22,-1000,0
Merrill,22,-1000,0
Merrily,22,-1000,0
Merry,22,-1000,0
Mersey,22,-1000,0
Meryl,22,-1000,0
Meta,22,-1000,0
Mia,22,-1000,0
Micaela,22,-1000,0
Michaela,22,-1000,0
Michaelina,22,-1000,0
Michaeline,22,-1000,0
Michaella,22,-1000,0
Michal,22,-1000,0
Michel,22,-1000,0
Michele,22,-1000,0
Michelina,22,-1000,0
Micheline,22,-1000,0
Michell,22,-1000,0
Michelle,22,-1000,0
Micki,22,-1000,0
Mickie,22,-1000,0
Micky,22,-1000,0
Midge,22,-1000,0
Mignon,22,-1000,0
Mignonne,22,-1000,0
Miguela,22,-1000,0
Miguelita,22,-1000,0
Mikaela,22,-1000,0
Mil,22,-1000,0
Mildred,22,-1000,0
Mildrid,22,-1000,0
Milena,22,-1000,0
Milicent,22,-1000,0
Milissent,22,-1000,0
Milka,22,-1000,0
Milli,22,-1000,0
Millicent,22,-1000,0
Millie,22,-1000,0
Millisent,22,-1000,0
Milly,22,-1000,0
Milzie,22,-1000,0
Mimi,22,-1000,0
Min,22,-1000,0
Mina,22,-1000,0
Minda,22,-1000,0
Mindy,22,-1000,0
Minerva,22,-1000,0
Minetta,22,-1000,0
Minette,22,-1000,0
Minna,22,-1000,0
Minnaminnie,22,-1000,0
Minne,22,-1000,0
Minni,22,-1000,0
Minnie,22,-1000,0
Minnnie,22,-1000,0
Minny,22,-1000,0
Minta,22,-1000,0
Miof Mela,22,-1000,0
Miquela,22,-1000,0
Mira,22,-1000,0
Mirabel,22,-1000,0
Mirabella,22,-1000,0
Mirabelle,22,-1000,0
Miran,22,-1000,0
Miranda,22,-1000,0
Mireielle,22,-1000,0
Mireille,22,-1000,0
Mirella,22,-1000,0
Mirelle,22,-1000,0
Miriam,22,-1000,0
Mirilla,22,-1000,0
Mirna,22,-1000,0
Misha,22,-1000,0
Missie,22,-1000,0
Missy,22,-1000,0
Misti,22,-1000,0
Misty,22,-1000,0
Mitzi,22,-1000,0
Modesta,22,-1000,0
Modestia,22,-1000,0
Modestine,22,-1000,0
Modesty,22,-1000,0
Moina,22,-1000,0
Moira,22,-1000,0
Moll,22,-1000,0
Mollee,22,-1000,0
Molli,22,-1000,0
Mollie,22,-1000,0
Molly,22,-1000,0
Mommy,22,-1000,0
Mona,22,-1000,0
Monah,22,-1000,0
Monica,22,-1000,0
Monika,22,-1000,0
Monique,22,-1000,0
Mora,22,-1000,0
Moreen,22,-1000,0
Morena,22,-1000,0
Morgan,22,-1000,0
Morgana,22,-1000,0
Morganica,22,-1000,0
Morganne,22,-1000,0
Morgen,22,-1000,0
Moria,22,-1000,0
Morissa,22,-1000,0
Morna,22,-1000,0
Moselle,22,-1000,0
Moyna,22,-1000,0
Moyra,22,-1000,0
Mozelle,22,-1000,0
Muffin,22,-1000,0
Mufi,22,-1000,0
Mufinella,22,-1000,0
Muire,22,-1000,0
Mureil,22,-1000,0
Murial,22,-1000,0
Muriel,22,-1000,0
Murielle,22,-1000,0
Myra,22,-1000,0
Myrah,22,-1000,0
Myranda,22,-1000,0
Myriam,22,-1000,0
Myrilla,22,-1000,0
Myrle,22,-1000,0
Myrlene,22,-1000,0
Myrna,22,-1000,0
Myrta,22,-1000,0
Myrtia,22,-1000,0
Myrtice,22,-1000,0
Myrtie,22,-1000,0
Myrtle,22,-1000,0
Nada,22,-1000,0
Nadean,22,-1000,0
Nadeen,22,-1000,0
Nadia,22,-1000,0
Nadine,22,-1000,0
Nadiya,22,-1000,0
Nady,22,-1000,0
Nadya,22,-1000,0
Nalani,22,-1000,0
Nan,22,-1000,0
Nana,22,-1000,0
Nananne,22,-1000,0
Nance,22,-1000,0
Nancee,22,-1000,0
Nancey,22,-1000,0
Nanci,22,-1000,0
Nancie,22,-1000,0
Nancy,22,-1000,0
Nanete,22,-1000,0
Nanette,22,-1000,0
Nani,22,-1000,0
Nanice,22,-1000,0
Nanine,22,-1000,0
Nannette,22,-1000,0
Nanni,22,-1000,0
Nannie,22,-1000,0
Nanny,22,-1000,0
Nanon,22,-1000,0
Naoma,22,-1000,0
Naomi,22,-1000,0
Nara,22,-1000,0
Nari,22,-1000,0
Nariko,22,-1000,0
Nat,22,-1000,0
Nata,22,-1000,0
Natala,22,-1000,0
Natalee,22,-1000,0
Natalie,22,-1000,0
Natalina,22,-1000,0
Nataline,22,-1000,0
Natalya,22,-1000,0
Natasha,22,-1000,0
Natassia,22,-1000,0
Nathalia,22,-1000,0
Nathalie,22,-1000,0
Natividad,22,-1000,0
Natka,22,-1000,0
Natty,22,-1000,0
Neala,22,-1000,0
Neda,22,-1000,0
Nedda,22,-1000,0
Nedi,22,-1000,0
Neely,22,-1000,0
Neila,22,-1000,0
Neile,22,-1000,0
Neilla,22,-1000,0
Neille,22,-1000,0
Nelia,22,-1000,0
Nelie,22,-1000,0
Nell,22,-1000,0
Nelle,22,-1000,0
Nelli,22,-1000,0
Nellie,22,-1000,0
Nelly,22,-1000,0
Nerissa,22,-1000,0
Nerita,22,-1000,0
Nert,22,-1000,0
Nerta,22,-1000,0
Nerte,22,-1000,0
Nerti,22,-1000,0
Nertie,22,-1000,0
Nerty,22,-1000,0
Nessa,22,-1000,0
Nessi,22,-1000,0
Nessie,22,-1000,0
Nessy,22,-1000,0
Nesta,22,-1000,0
Netta,22,-1000,0
Netti,22,-1000,0
Nettie,22,-1000,0
Nettle,22,-1000,0
Netty,22,-1000,0
Nevsa,22,-1000,0
Neysa,22,-1000,0
Nichol,22,-1000,0
Nichole,22,-1000,0
Nicholle,22,-1000,0
Nicki,22,-1000,0
Nickie,22,-1000,0
Nicky,22,-1000,0
Nicol,22,-1000,0
Nicola,22,-1000,0
Nicole,22,-1000,0
Nicolea,22,-1000,0
Nicolette,22,-1000,0
Nicoli,22,-1000,0
Nicolina,22,-1000,0
Nicoline,22,-1000,0
Nicolle,22,-1000,0
Nikaniki,22,-1000,0
Nike,22,-1000,0
Niki,22,-1000,0
Nikki,22,-1000,0
Nikkie,22,-1000,0
Nikoletta,22,-1000,0
Nikolia,22,-1000,0
Nina,22,-1000,0
Ninetta,22,-1000,0
Ninette,22,-1000,0
Ninnetta,22,-1000,0
Ninnette,22,-1000,0
Ninon,22,-1000,0
Nissa,22,-1000,0
Nisse,22,-1000,0
Nissie,22,-1000,0
Nissy,22,-1000,0
Nita,22,-1000,0
Nixie,22,-1000,0
Noami,22,-1000,0
Noel,22,-1000,0
Noelani,22,-1000,0
Noell,22,-1000,0
Noella,22,-1000,0
Noelle,22,-1000,0
Noellyn,22,-1000,0
Noelyn,22,-1000,0
Noemi,22,-1000,0
Nola,22,-1000,0
Nolana,22,-1000,0
Nolie,22,-1000,0
Nollie,22,-1000,0
Nomi,22,-1000,0
Nona,22,-1000,0
Nonah,22,-1000,0
Noni,22,-1000,0
Nonie,22,-1000,0
Nonna,22,-1000,0
Nonnah,22,-1000,0
Nora,22,-1000,0
Norah,22,-1000,0
Norean,22,-1000,0
Noreen,22,-1000,0
Norene,22,-1000,0
Norina,22,-1000,0
Norine,22,-1000,0
Norma,22,-1000,0
Norri,22,-1000,0
Norrie,22,-1000,0
Norry,22,-1000,0
Novelia,22,-1000,0
Nydia,22,-1000,0
Nyssa,22,-1000,0
Octavia,22,-1000,0
Odele,22,-1000,0
Odelia,22,-1000,0
Odelinda,22,-1000,0
Odella,22,-1000,0
Odelle,22,-1000,0
Odessa,22,-1000,0
Odetta,22,-1000,0
Odette,22,-1000,0
Odilia,22,-1000,0
Odille,22,-1000,0
Ofelia,22,-1000,0
Ofella,22,-1000,0
Ofilia,22,-1000,0
Ola,22,-1000,0
Olenka,22,-1000,0
Olga,22,-1000,0
Olia,22,-1000,0
Olimpia,22,-1000,0
Olive,22,-1000,0
Olivette,22,-1000,0
Olivia,22,-1000,0
Olivie,22,-1000,0
Oliy,22,-1000,0
Ollie,22,-1000,0
Olly,22,-1000,0
Olva,22,-1000,0
Olwen,22,-1000,0
Olympe,22,-1000,0
Olympia,22,-1000,0
Olympie,22,-1000,0
Ondrea,22,-1000,0
Oneida,22,-1000,0
Onida,22,-1000,0
Oona,22,-1000,0
Opal,22,-1000,0
Opalina,22,-1000,0
Opaline,22,-1000,0
Ophelia,22,-1000,0
Ophelie,22,-1000,0
Ora,22,-1000,0
Oralee,22,-1000,0
Oralia,22,-1000,0
Oralie,22,-1000,0
Oralla,22,-1000,0
Oralle,22,-1000,0
Orel,22,-1000,0
Orelee,22,-1000,0
Orelia,22,-1000,0
Orelie,22,-1000,0
Orella,22,-1000,0
Orelle,22,-1000,0
Oriana,22,-1000,0
Orly,22,-1000,0
Orsa,22,-1000,0
Orsola,22,-1000,0
Ortensia,22,-1000,0
Otha,22,-1000,0
Othelia,22,-1000,0
Othella,22,-1000,0
Othilia,22,-1000,0
Othilie,22,-1000,0
Ottilie,22,-1000,0
Page,22,-1000,0
Paige,22,-1000,0
Paloma,22,-1000,0
Pam,22,-1000,0
Pamela,22,-1000,0
Pamelina,22,-1000,0
Pamella,22,-1000,0
Pammi,22,-1000,0
Pammie,22,-1000,0
Pammy,22,-1000,0
Pandora,22,-1000,0
Pansie,22,-1000,0
Pansy,22,-1000,0
Paola,22,-1000,0
Paolina,22,-1000,0
Papagena,22,-1000,0
Pat,22,-1000,0
Patience,22,-1000,0
Patrica,22,-1000,0
Patrice,22,-1000,0
Patricia,22,-1000,0
Patrizia,22,-1000,0
Patsy,22,-1000,0
Patti,22,-1000,0
Pattie,22,-1000,0
Patty,22,-1000,0
Paula,22,-1000,0
Paule,22,-1000,0
Pauletta,22,-1000,0
Paulette,22,-1000,0
Pauli,22,-1000,0
Paulie,22,-1000,0
Paulina,22,-1000,0
Pauline,22,-1000,0
Paulita,22,-1000,0
Pauly,22,-1000,0
Pavia,22,-1000,0
Pavla,22,-1000,0
Pearl,22,-1000,0
Pearla,22,-1000,0
Pearle,22,-1000,0
Pearline,22,-1000,0
Peg,22,-1000,0
Pegeen,22,-1000,0
Peggi,22,-1000,0
Peggie,22,-1000,0
Peggy,22,-1000,0
Pen,22,-1000,0
Penelopa,22,-1000,0
Penelope,22,-1000,0
Penni,22,-1000,0
Pennie,22,-1000,0
Penny,22,-1000,0
Pepi,22,-1000,0
Pepita,22,-1000,0
Peri,22,-1000,0
Peria,22,-1000,0
Perl,22,-1000,0
Perla,22,-1000,0
Perle,22,-1000,0
Perri,22,-1000,0
Perrine,22,-1000,0
Perry,22,-1000,0
Persis,22,-1000,0
Pet,22,-1000,0
Peta,22,-1000,0
Petra,22,-1000,0
Petrina,22,-1000,0
Petronella,22,-1000,0
Petronia,22,-1000,0
Petronilla,22,-1000,0
Petronille,22,-1000,0
Petunia,22,-1000,0
Phaedra,22,-1000,0
Phaidra,22,-1000,0
Phebe,22,-1000,0
Phedra,22,-1000,0
Phelia,22,-1000,0
Phil,22,-1000,0
Philipa,22,-1000,0
Philippa,22,-1000,0
Philippe,22,-1000,0
Philippine,22,-1000,0
Philis,22,-1000,0
Phillida,22,-1000,0
Phillie,22,-1000,0
Phillis,22,-1000,0
Philly,22,-1000,0
Philomena,22,-1000,0
Phoebe,22,-1000,0
Phylis,22,-1000,0
Phyllida,22,-1000,0
Phyllis,22,-1000,0
Phyllys,22,-1000,0
Phylys,22,-1000,0
Pia,22,-1000,0
Pier,22,-1000,0
Pierette,22,-1000,0
Pierrette,22,-1000,0
Pietra,22,-1000,0
Piper,22,-1000,0
Pippa,22,-1000,0
Pippy,22,-1000,0
Polly,22,-1000,0
Pollyanna,22,-1000,0
Pooh,22,-1000,0
Poppy,22,-1000,0
Portia,22,-1000,0
Pris,22,-1000,0
Prisca,22,-1000,0
Priscella,22,-1000,0
Priscilla,22,-1000,0
Prissie,22,-1000,0
Pru,22,-1000,0
Prudence,22,-1000,0
Prudi,22,-1000,0
Prudy,22,-1000,0
Prue,22,-1000,0
Queenie,22,-1000,0
Quentin,22,-1000,0
Querida,22,-1000,0
Quinn,22,-1000,0
Quinta,22,-1000,0
Quintana,22,-1000,0
Quintilla,22,-1000,0
Quintina,22,-1000,0
Rachael,22,-1000,0
Rachel,22,-1000,0
Rachele,22,-1000,0
Rachelle,22,-1000,0
Rae,22,-1000,0
Raeann,22,-1000,0
Raf,22,-1000,0
Rafa,22,-1000,0
Rafaela,22,-1000,0
Rafaelia,22,-1000,0
Rafaelita,22,-1000,0
Rahal,22,-1000,0
Rahel,22,-1000,0
Raina,22,-1000,0
Raine,22,-1000,0
Rakel,22,-1000,0
Ralina,22,-1000,0
Ramona,22,-1000,0
Ramonda,22,-1000,0
Rana,22,-1000,0
Randa,22,-1000,0
Randee,22,-1000,0
Randene,22,-1000,0
Randi,22,-1000,0
Randie,22,-1000,0
Randy,22,-1000,0
Ranee,22,-1000,0
Rani,22,-1000,0
Rania,22,-1000,0
Ranice,22,-1000,0
Ranique,22,-1000,0
Ranna,22,-1000,0
Raphaela,22,-1000,0
Raquel,22,-1000,0
Raquela,22,-1000,0
Rasia,22,-1000,0
Rasla,22,-1000,0
Raven,22,-1000,0
Ray,22,-1000,0
Raychel,22,-1000,0
Raye,22,-1000,0
Rayna,22,-1000,0
Raynell,22,-1000,0
Rayshell,22,-1000,0
Rea,22,-1000,0
Reba,22,-1000,0
Rebbecca,22,-1000,0
Rebe,22,-1000,0
Rebeca,22,-1000,0
Rebecca,22,-1000,0
Rebecka,22,-1000,0
Rebeka,22,-1000,0
Rebekah,22,-1000,0
Rebekkah,22,-1000,0
Ree,22,-1000,0
Reeba,22,-1000,0
Reena,22,-1000,0
Reeta,22,-1000,0
Reeva,22,-1000,0
Regan,22,-1000,0
Reggi,22,-1000,0
Reggie,22,-1000,0
Regina,22,-1000,0
Regine,22,-1000,0
Reiko,22,-1000,0
Reina,22,-1000,0
Reine,22,-1000,0
Remy,22,-1000,0
Rena,22,-1000,0
Renae,22,-1000,0
Renata,22,-1000,0
Renate,22,-1000,0
Rene,22,-1000,0
Renee,22,-1000,0
Renell,22,-1000,0
Renelle,22,-1000,0
Renie,22,-1000,0
Rennie,22,-1000,0
Reta,22,-1000,0
Retha,22,-1000,0
Revkah,22,-1000,0
Rey,22,-1000,0
Reyna,22,-1000,0
Rhea,22,-1000,0
Rheba,22,-1000,0
Rheta,22,-1000,0
Rhetta,22,-1000,0
Rhiamon,22,-1000,0
Rhianna,22,-1000,0
Rhianon,22,-1000,0
Rhoda,22,-1000,0
Rhodia,22,-1000,0
Rhodie,22,-1000,0
Rhody,22,-1000,0
Rhona,22,-1000,0
Rhonda,22,-1000,0
Riane,22,-1000,0
Riannon,22,-1000,0
Rianon,22,-1000,0
Rica,22,-1000,0
Ricca,22,-1000,0
Rici,22,-1000,0
Ricki,22,-1000,0
Rickie,22,-1000,0
Ricky,22,-1000,0
Riki,22,-1000,0
Rikki,22,-1000,0
Rina,22,-1000,0
Risa,22,-1000,0
Rita,22,-1000,0
Riva,22,-1000,0
Rivalee,22,-1000,0
Rivi,22,-1000,0
Rivkah,22,-1000,0
Rivy,22,-1000,0
Roana,22,-1000,0
Roanna,22,-1000,0
Roanne,22,-1000,0
Robbi,22,-1000,0
Robbie,22,-1000,0
Robbin,22,-1000,0
Robby,22,-1000,0
Robbyn,22,-1000,0
Robena,22,-1000,0
Robenia,22,-1000,0
Roberta,22,-1000,0
Robin,22,-1000,0
Robina,22,-1000,0
Robinet,22,-1000,0
Robinett,22,-1000,0
Robinetta,22,-1000,0
Robinette,22,-1000,0
Robinia,22,-1000,0
Roby,22,-1000,0
Robyn,22,-1000,0
Roch,22,-1000,0
Rochell,22,-1000,0
Rochella,22,-1000,0
Rochelle,22,-1000,0
Rochette,22,-1000,0
Roda,22,-1000,0
Rodi,22,-1000,0
Rodie,22,-1000,0
Rodina,22,-1000,0
Rois,22,-1000,0
Romola,22,-1000,0
Romona,22,-1000,0
Romonda,22,-1000,0
Romy,22,-1000,0
Rona,22,-1000,0
Ronalda,22,-1000,0
Ronda,22,-1000,0
Ronica,22,-1000,0
Ronna,22,-1000,0
Ronni,22,-1000,0
Ronnica,22,-1000,0
Ronnie,22,-1000,0
Ronny,22,-1000,0
Roobbie,22,-1000,0
Rora,22,-1000,0
Rori,22,-1000,0
Rorie,22,-1000,0
Rory,22,-1000,0
Ros,22,-1000,0
Rosa,22,-1000,0
Rosabel,22,-1000,0
Rosabella,22,-1000,0
Rosabelle,22,-1000,0
Rosaleen,22,-1000,0
Rosalia,22,-1000,0
Rosalie,22,-1000,0
Rosalind,22,-1000,0
Rosalinda,22,-1000,0
Rosalinde,22,-1000,0
Rosaline,22,-1000,0
Rosalyn,22,-1000,0
Rosalynd,22,-1000,0
Rosamond,22,-1000,0
Rosamund,22,-1000,0
Rosana,22,-1000,0
Rosanna,22,-1000,0
Rosanne,22,-1000,0
Rose,22,-1000,0
Roseann,22,-1000,0
Roseanna,22,-1000,0
Roseanne,22,-1000,0
Roselia,22,-1000,0
Roselin,22,-1000,0
Roseline,22,-1000,0
Rosella,22,-1000,0
Roselle,22,-1000,0
Rosemaria,22,-1000,0
Rosemarie,22,-1000,0
Rosemary,22,-1000,0
Rosemonde,22,-1000,0
Rosene,22,-1000,0
Rosetta,22,-1000,0
Rosette,22,-1000,0
Roshelle,22,-1000,0
Rosie,22,-1000,0
Rosina,22,-1000,0
Rosita,22,-1000,0
Roslyn,22,-1000,0
Rosmunda,22,-1000,0
Rosy,22,-1000,0
Row,22,-1000,0
Rowe,22,-1000,0
Rowena,22,-1000,0
Roxana,22,-1000,0
Roxane,22,-1000,0
Roxanna,22,-1000,0
Roxanne,22,-1000,0
Roxi,22,-1000,0
Roxie,22,-1000,0
Roxine,22,-1000,0
Roxy,22,-1000,0
Roz,22,-1000,0
Rozalie,22,-1000,0
Rozalin,22,-1000,0
Rozamond,22,-1000,0
Rozanna,22,-1000,0
Rozanne,22,-1000,0
Roze,22,-1000,0
Rozele,22,-1000,0
Rozella,22,-1000,0
Rozelle,22,-1000,0
Rozina,22,-1000,0
Rubetta,22,-1000,0
Rubi,22,-1000,0
Rubia,22,-1000,0
Rubie,22,-1000,0
Rubina,22,-1000,0
Ruby,22,-1000,0
Ruperta,22,-1000,0
Ruth,22,-1000,0
Ruthann,22,-1000,0
Ruthanne,22,-1000,0
Ruthe,22,-1000,0
Ruthi,22,-1000,0
Ruthie,22,-1000,0
Ruthy,22,-1000,0
Ryann,22,-1000,0
Rycca,22,-1000,0
Saba,22,-1000,0
Sabina,22,-1000,0
Sabine,22,-1000,0
Sabra,22,-1000,0
Sabrina,22,-1000,0
Sacha,22,-1000,0
Sada,22,-1000,0
Sadella,22,-1000,0
Sadie,22,-1000,0
Sadye,22,-1000,0
Saidee,22,-1000,0
Sal,22,-1000,0
Salaidh,22,-1000,0
Sallee,22,-1000,0
Salli,22,-1000,0
Sallie,22,-1000,0
Sally,22,-1000,0
Sallyann,22,-1000,0
Sallyanne,22,-1000,0
Saloma,22,-1000,0
Salome,22,-1000,0
Salomi,22,-1000,0
Sam,22,-1000,0
Samantha,22,-1000,0
Samara,22,-1000,0
Samaria,22,-1000,0
Sammy,22,-1000,0
Sande,22,-1000,0
Sandi,22,-1000,0
Sandie,22,-1000,0
Sandra,22,-1000,0
Sandy,22,-1000,0
Sandye,22,-1000,0
Sapphira,22,-1000,0
Sapphire,22,-1000,0
Sara,22,-1000,0
Sara-Ann,22,-1000,0
Saraann,22,-1000,0
Sarah,22,-1000,0
Sarajane,22,-1000,0
Saree,22,-1000,0
Sarena,22,-1000,0
Sarene,22,-1000,0
Sarette,22,-1000,0
Sari,22,-1000,0
Sarina,22,-1000,0
Sarine,22,-1000,0
Sarita,22,-1000,0
Sascha,22,-1000,0
Sasha,22,-1000,0
Sashenka,22,-1000,0
Saudra,22,-1000,0
Saundra,22,-1000,0
Savina,22,-1000,0
Sayre,22,-1000,0
Scarlet,22,-1000,0
Scarlett,22,-1000,0
Sean,22,-1000,0
Seana,22,-1000,0
Seka,22,-1000,0
Sela,22,-1000,0
Selena,22,-1000,0
Selene,22,-1000,0
Selestina,22,-1000,0
Selia,22,-1000,0
Selie,22,-1000,0
Selina,22,-1000,0
Selinda,22,-1000,0
Seline,22,-1000,0
Sella,22,-1000,0
Selle,22,-1000,0
Selma,22,-1000,0
Sena,22,-1000,0
Sephira,22,-1000,0
Serena,22,-1000,0
Serene,22,-1000,0
Shae,22,-1000,0
Shaina,22,-1000,0
Shaine,22,-1000,0
Shalna,22,-1000,0
Shalne,22,-1000,0
Shana,22,-1000,0
Shanda,22,-1000,0
Shandee,22,-1000,0
