City,Value,ValueFaux,y
Malinde,7,-1000,0
Malissa,64,-1000,0
Malissia,42,-1000,0
Mallissa,24,-1000,0
Mallorie,70,-1000,0
Mallory,51,-1000,0
Malorie,47,-1000,0
Malory,38,-1000,0
Malva,34,-1000,0
Malvina,61,-1000,0
Malynda,14,-1000,0
Mame,96,-1000,0
Mamie,39,-1000,0
Manda,10,-1000,0
Mandi,15,-1000,0
Mandie,32,-1000,0
Mandy,4,-1000,0
Manon,48,-1000,0
Manya,80,-1000,0
Mara,16,-1000,0
Marabel,94,-1000,0
Marcela,27,-1000,0
Marcelia,72,-1000,0
Marcella,78,-1000,0
Marcelle,88,-1000,0
Marcellina,30,-1000,0
Marcelline,83,-1000,0
Marchelle,36,-1000,0
Marci,85,-1000,0
Marcia,2,-1000,0
Marcie,95,-1000,0
Marcile,61,-1000,0
Marcille,88,-1000,0
Marcy,39,-1000,0
Mareah,38,-1000,0
Maren,67,-1000,0
Marena,83,-1000,0
Maressa,30,-1000,0
Marga,4,-1000,0
Margalit,3,-1000,0
Margalo,40,-1000,0
Margaret,79,-1000,0
Margareta,53,-1000,0
Margarete,79,-1000,0
Margaretha,83,-1000,0
Margarethe,13,-1000,0
Margaretta,30,-1000,0
Margarette,39,-1000,0
Margarita,50,-1000,0
Margaux,33,-1000,0
Marge,18,-1000,0
Margeaux,22,-1000,0
Margery,10,-1000,0
Marget,34,-1000,0
Margette,80,-1000,0
Margi,88,-1000,0
Margie,30,-1000,0
Margit,22,-1000,0
Margo,14,-1000,0
Margot,73,-1000,0
Margret,10,-1000,0
Marguerite,99,-1000,0
Margy,10,-1000,0
Mari,61,-1000,0
Maria,11,-1000,0
Mariam,57,-1000,0
Marian,21,-1000,0
Mariana,29,-1000,0
Mariann,92,-1000,0
Marianna,74,-1000,0
Marianne,2,-1000,0
Maribel,74,-1000,0
Maribelle,49,-1000,0
Maribeth,23,-1000,0
Marice,15,-1000,0
Maridel,65,-1000,0
Marie,40,-1000,0
Marie-Ann,29,-1000,0
Marie-Jeanne,14,-1000,0
Marieann,28,-1000,0
Mariejeanne,59,-1000,0
Mariel,60,-1000,0
Mariele,90,-1000,0
Marielle,63,-1000,0
Mariellen,43,-1000,0
Marietta,51,-1000,0
Mariette,78,-1000,0
Marigold,59,-1000,0
Marijo,42,-1000,0
Marika,88,-1000,0
Marilee,60,-1000,0
Marilin,72,-1000,0
Marillin,78,-1000,0
Marilyn,15,-1000,0
Marin,84,-1000,0
Marina,97,-1000,0
Marinna,40,-1000,0
Marion,26,-1000,0
Mariquilla,95,-1000,0
Maris,11,-1000,0
Marisa,18,-1000,0
Mariska,55,-1000,0
Marissa,9,-1000,0
Marita,55,-1000,0
Maritsa,12,-1000,0
Mariya,79,-1000,0
Marj,16,-1000,0
Marja,73,-1000,0
Marje,7,-1000,0
Marji,58,-1000,0
Marjie,37,-1000,0
Marjorie,9,-1000,0
Marjory,22,-1000,0
Marjy,88,-1000,0
Marketa,3,-1000,0
Marla,34,-1000,0
Marlane,78,-1000,0
Marleah,83,-1000,0
Marlee,54,-1000,0
Marleen,48,-1000,0
Marlena,52,-1000,0
Marlene,7,-1000,0
Marley,41,-1000,0
Marlie,54,-1000,0
Marline,29,-1000,0
Marlo,0,-1000,0
Marlyn,94,-1000,0
Marna,44,-1000,0
Marne,56,-1000,0
Marney,84,-1000,0
Marni,94,-1000,0
Marnia,69,-1000,0
Marnie,55,-1000,0
Marquita,49,-1000,0
Marrilee,82,-1000,0
Marris,27,-1000,0
Marrissa,13,-1000,0
Marsha,24,-1000,0
Marsiella,53,-1000,0
Marta,9,-1000,0
Martelle,45,-1000,0
Martguerita,27,-1000,0
Martha,10,-1000,0
Marthe,37,-1000,0
Marthena,20,-1000,0
Marti,19,-1000,0
Martica,69,-1000,0
Martie,31,-1000,0
Martina,89,-1000,0
Martita,9,-1000,0
Marty,61,-1000,0
Martynne,18,-1000,0
Mary,68,-1000,0
Marya,25,-1000,0
Maryann,76,-1000,0
Maryanna,31,-1000,0
Maryanne,35,-1000,0
Marybelle,26,-1000,0
Marybeth,87,-1000,0
Maryellen,11,-1000,0
Maryjane,53,-1000,0
Maryjo,89,-1000,0
Maryl,41,-1000,0
Marylee,85,-1000,0
Marylin,90,-1000,0
Marylinda,44,-1000,0
Marylou,39,-1000,0
Marylynne,77,-1000,0
Maryrose,84,-1000,0
Marys,48,-1000,0
Marysa,69,-1000,0
Masha,96,-1000,0
Matelda,26,-1000,0
Mathilda,72,-1000,0
Mathilde,18,-1000,0
Matilda,52,-1000,0
Matilde,82,-1000,0
Matti,70,-1000,0
Mattie,73,-1000,0
Matty,32,-1000,0
Maud,22,-1000,0
Maude,61,-1000,0
Maudie,56,-1000,0
Maura,45,-1000,0
Maure,55,-1000,0
Maureen,89,-1000,0
Maureene,78,-1000,0
Maurene,63,-1000,0
Maurine,53,-1000,0
Maurise,28,-1000,0
Maurita,63,-1000,0
Maurizia,66,-1000,0
Mavis,21,-1000,0
Mavra,16,-1000,0
Max,13,-1000,0
Maxi,94,-1000,0
Maxie,20,-1000,0
Maxine,73,-1000,0
Maxy,53,-1000,0
May,30,-1000,0
Maybelle,2,-1000,0
Maye,58,-1000,0
Mead,14,-1000,0
Meade,20,-1000,0
Meagan,27,-1000,0
Meaghan,64,-1000,0
Meara,88,-1000,0
Mechelle,43,-1000,0
Meg,9,-1000,0
Megan,84,-1000,0
Megen,37,-1000,0
Meggi,11,-1000,0
Meggie,61,-1000,0
Meggy,42,-1000,0
Meghan,65,-1000,0
Meghann,88,-1000,0
Mehetabel,45,-1000,0
Mei,22,-1000,0
Mel,85,-1000,0
Mela,35,-1000,0
Melamie,17,-1000,0
Melania,33,-1000,0
Melanie,64,-1000,0
Melantha,56,-1000,0
Melany,50,-1000,0
Melba,83,-1000,0
Melesa,69,-1000,0
Melessa,83,-1000,0
Melicent,79,-1000,0
Melina,97,-1000,0
Melinda,90,-1000,0
Melinde,6,-1000,0
Melisa,32,-1000,0
Melisande,92,-1000,0
Melisandra,69,-1000,0
Melisenda,96,-1000,0
Melisent,39,-1000,0
Melissa,91,-1000,0
Melisse,9,-1000,0
Melita,40,-1000,0
Melitta,11,-1000,0
Mella,13,-1000,0
Melli,85,-1000,0
Mellicent,89,-1000,0
Mellie,78,-1000,0
Mellisa,33,-1000,0
Mellisent,97,-1000,0
Melloney,24,-1000,0
Melly,84,-1000,0
Melodee,47,-1000,0
Melodie,71,-1000,0
Melody,52,-1000,0
Melonie,69,-1000,0
Melony,45,-1000,0
Melosa,37,-1000,0
Melva,5,-1000,0
Mercedes,63,-1000,0
Merci,11,-1000,0
Mercie,33,-1000,0
Mercy,58,-1000,0
Meredith,62,-1000,0
Meredithe,49,-1000,0
Meridel,43,-1000,0
Meridith,75,-1000,0
Meriel,6,-1000,0
Merilee,39,-1000,0
Merilyn,56,-1000,0
Meris,91,-1000,0
Merissa,83,-1000,0
Merl,18,-1000,0
Merla,44,-1000,0
Merle,39,-1000,0
Merlina,8,-1000,0
Merline,98,-1000,0
Merna,92,-1000,0
Merola,24,-1000,0
Merralee,11,-1000,0
Merridie,86,-1000,0
Merrie,11,-1000,0
Merrielle,12,-1000,0
Merrile,54,-1000,0
Merrilee,58,-1000,0
Merrili,73,-1000,0
Merrill,45,-1000,0
Merrily,53,-1000,0
Merry,76,-1000,0
Mersey,91,-1000,0
Meryl,57,-1000,0
Meta,62,-1000,0
Mia,71,-1000,0
Micaela,62,-1000,0
Michaela,2,-1000,0
Michaelina,11,-1000,0
Michaeline,44,-1000,0
Michaella,24,-1000,0
Michal,5,-1000,0
Michel,34,-1000,0
Michele,32,-1000,0
Michelina,0,-1000,0
Micheline,26,-1000,0
Michell,99,-1000,0
Michelle,95,-1000,0
Micki,90,-1000,0
Mickie,94,-1000,0
Micky,30,-1000,0
Midge,98,-1000,0
Mignon,39,-1000,0
Mignonne,52,-1000,0
Miguela,16,-1000,0
Miguelita,92,-1000,0
Mikaela,77,-1000,0
Mil,33,-1000,0
Mildred,6,-1000,0
Mildrid,90,-1000,0
Milena,69,-1000,0
Milicent,46,-1000,0
Milissent,64,-1000,0
Milka,20,-1000,0
Milli,90,-1000,0
Millicent,74,-1000,0
Millie,86,-1000,0
Millisent,65,-1000,0
Milly,90,-1000,0
Milzie,20,-1000,0
Mimi,24,-1000,0
Min,67,-1000,0
Mina,0,-1000,0
Minda,59,-1000,0
Mindy,18,-1000,0
Minerva,68,-1000,0
Minetta,68,-1000,0
Minette,82,-1000,0
Minna,66,-1000,0
Minnaminnie,49,-1000,0
Minne,38,-1000,0
Minni,66,-1000,0
Minnie,92,-1000,0
Minnnie,22,-1000,0
Minny,56,-1000,0
Minta,24,-1000,0
Miof Mela,90,-1000,0
Miquela,60,-1000,0
Mira,83,-1000,0
Mirabel,90,-1000,0
Mirabella,88,-1000,0
Mirabelle,96,-1000,0
Miran,39,-1000,0
Miranda,90,-1000,0
Mireielle,37,-1000,0
Mireille,41,-1000,0
Mirella,86,-1000,0
Mirelle,9,-1000,0
Miriam,75,-1000,0
Mirilla,52,-1000,0
Mirna,65,-1000,0
Misha,3,-1000,0
Missie,15,-1000,0
Missy,21,-1000,0
Misti,77,-1000,0
Misty,62,-1000,0
Mitzi,40,-1000,0
Modesta,2,-1000,0
Modestia,51,-1000,0
Modestine,46,-1000,0
Modesty,6,-1000,0
Moina,46,-1000,0
Moira,96,-1000,0
Moll,26,-1000,0
Mollee,52,-1000,0
Molli,48,-1000,0
Mollie,44,-1000,0
Molly,87,-1000,0
Mommy,57,-1000,0
Mona,68,-1000,0
Monah,57,-1000,0
Monica,98,-1000,0
Monika,47,-1000,0
Monique,52,-1000,0
Mora,61,-1000,0
Moreen,95,-1000,0
Morena,38,-1000,0
Morgan,70,-1000,0
Morgana,4,-1000,0
Morganica,73,-1000,0
Morganne,96,-1000,0
Morgen,61,-1000,0
Moria,59,-1000,0
Morissa,13,-1000,0
Morna,24,-1000,0
Moselle,30,-1000,0
Moyna,3,-1000,0
Moyra,88,-1000,0
Mozelle,30,-1000,0
Muffin,48,-1000,0
Mufi,45,-1000,0
Mufinella,5,-1000,0
Muire,66,-1000,0
Mureil,87,-1000,0
Murial,37,-1000,0
Muriel,79,-1000,0
Murielle,78,-1000,0
Myra,94,-1000,0
Myrah,34,-1000,0
Myranda,20,-1000,0
Myriam,78,-1000,0
Myrilla,6,-1000,0
Myrle,87,-1000,0
Myrlene,1,-1000,0
Myrna,19,-1000,0
Myrta,4,-1000,0
Myrtia,70,-1000,0
Myrtice,19,-1000,0
Myrtie,19,-1000,0
Myrtle,19,-1000,0
Nada,74,-1000,0
Nadean,37,-1000,0
Nadeen,17,-1000,0
Nadia,91,-1000,0
Nadine,41,-1000,0
Nadiya,11,-1000,0
Nady,30,-1000,0
Nadya,90,-1000,0
Nalani,46,-1000,0
Nan,81,-1000,0
Nana,32,-1000,0
Nananne,62,-1000,0
Nance,4,-1000,0
Nancee,78,-1000,0
Nancey,80,-1000,0
Nanci,18,-1000,0
Nancie,97,-1000,0
Nancy,79,-1000,0
Nanete,49,-1000,0
Nanette,85,-1000,0
Nani,18,-1000,0
Nanice,90,-1000,0
Nanine,79,-1000,0
Nannette,83,-1000,0
Nanni,87,-1000,0
Nannie,15,-1000,0
Nanny,8,-1000,0
Nanon,94,-1000,0
Naoma,82,-1000,0
Naomi,91,-1000,0
Nara,98,-1000,0
Nari,21,-1000,0
Nariko,85,-1000,0
Nat,90,-1000,0
Nata,25,-1000,0
Natala,64,-1000,0
Natalee,3,-1000,0
Natalie,8,-1000,0
Natalina,45,-1000,0
Nataline,86,-1000,0
Natalya,54,-1000,0
Natasha,86,-1000,0
Natassia,61,-1000,0
Nathalia,57,-1000,0
Nathalie,62,-1000,0
Natividad,21,-1000,0
Natka,36,-1000,0
Natty,81,-1000,0
Neala,13,-1000,0
Neda,19,-1000,0
Nedda,67,-1000,0
Nedi,76,-1000,0
Neely,75,-1000,0
Neila,83,-1000,0
Neile,67,-1000,0
Neilla,32,-1000,0
Neille,27,-1000,0
Nelia,75,-1000,0
Nelie,82,-1000,0
Nell,83,-1000,0
Nelle,78,-1000,0
Nelli,14,-1000,0
Nellie,82,-1000,0
Nelly,61,-1000,0
Nerissa,33,-1000,0
Nerita,16,-1000,0
Nert,25,-1000,0
Nerta,55,-1000,0
Nerte,30,-1000,0
Nerti,52,-1000,0
Nertie,93,-1000,0
Nerty,57,-1000,0
Nessa,21,-1000,0
Nessi,17,-1000,0
Nessie,8,-1000,0
Nessy,23,-1000,0
Nesta,57,-1000,0
Netta,94,-1000,0
Netti,25,-1000,0
Nettie,22,-1000,0
Nettle,25,-1000,0
Netty,99,-1000,0
Nevsa,98,-1000,0
Neysa,46,-1000,0
Nichol,31,-1000,0
Nichole,74,-1000,0
Nicholle,54,-1000,0
Nicki,11,-1000,0
Nickie,58,-1000,0
Nicky,35,-1000,0
Nicol,51,-1000,0
Nicola,31,-1000,0
Nicole,91,-1000,0
Nicolea,44,-1000,0
Nicolette,43,-1000,0
Nicoli,89,-1000,0
Nicolina,93,-1000,0
Nicoline,76,-1000,0
Nicolle,39,-1000,0
Nikaniki,28,-1000,0
Nike,47,-1000,0
Niki,26,-1000,0
Nikki,74,-1000,0
Nikkie,20,-1000,0
Nikoletta,73,-1000,0
Nikolia,81,-1000,0
Nina,17,-1000,0
Ninetta,33,-1000,0
Ninette,56,-1000,0
Ninnetta,5,-1000,0
Ninnette,80,-1000,0
Ninon,81,-1000,0
Nissa,14,-1000,0
Nisse,6,-1000,0
Nissie,23,-1000,0
Nissy,5,-1000,0
Nita,18,-1000,0
Nixie,26,-1000,0
Noami,23,-1000,0
Noel,70,-1000,0
Noelani,70,-1000,0
Noell,27,-1000,0
Noella,33,-1000,0
Noelle,39,-1000,0
Noellyn,27,-1000,0
Noelyn,0,-1000,0
Noemi,15,-1000,0
Nola,24,-1000,0
Nolana,43,-1000,0
Nolie,87,-1000,0
Nollie,85,-1000,0
Nomi,36,-1000,0
Nona,58,-1000,0
Nonah,80,-1000,0
Noni,91,-1000,0
Nonie,77,-1000,0
Nonna,85,-1000,0
Nonnah,73,-1000,0
Nora,62,-1000,0
Norah,46,-1000,0
Norean,16,-1000,0
Noreen,68,-1000,0
Norene,25,-1000,0
Norina,4,-1000,0
Norine,97,-1000,0
Norma,52,-1000,0
Norri,96,-1000,0
Norrie,64,-1000,0
Norry,93,-1000,0
Novelia,65,-1000,0
Nydia,97,-1000,0
Nyssa,25,-1000,0
Octavia,77,-1000,0
Odele,40,-1000,0
Odelia,93,-1000,0
Odelinda,51,-1000,0
Odella,31,-1000,0
Odelle,83,-1000,0
Odessa,36,-1000,0
Odetta,24,-1000,0
Odette,12,-1000,0
Odilia,2,-1000,0
Odille,86,-1000,0
Ofelia,97,-1000,0
Ofella,17,-1000,0
Ofilia,76,-1000,0
Ola,10,-1000,0
Olenka,43,-1000,0
Olga,7,-1000,0
Olia,69,-1000,0
Olimpia,61,-1000,0
Olive,10,-1000,0
Olivette,77,-1000,0
Olivia,25,-1000,0
Olivie,15,-1000,0
Oliy,84,-1000,0
Ollie,88,-1000,0
Olly,34,-1000,0
Olva,11,-1000,0
Olwen,70,-1000,0
Olympe,25,-1000,0
Olympia,54,-1000,0
Olympie,59,-1000,0
Ondrea,66,-1000,0
Oneida,51,-1000,0
Onida,32,-1000,0
Oona,26,-1000,0
Opal,10,-1000,0
Opalina,6,-1000,0
Opaline,50,-1000,0
Ophelia,92,-1000,0
Ophelie,65,-1000,0
Ora,30,-1000,0
Oralee,33,-1000,0
Oralia,86,-1000,0
Oralie,49,-1000,0
Oralla,80,-1000,0
Oralle,12,-1000,0
Orel,71,-1000,0
Orelee,19,-1000,0
Orelia,53,-1000,0
Orelie,35,-1000,0
Orella,75,-1000,0
Orelle,91,-1000,0
Oriana,72,-1000,0
Orly,82,-1000,0
Orsa,63,-1000,0
Orsola,94,-1000,0
Ortensia,22,-1000,0
Otha,76,-1000,0
Othelia,7,-1000,0
Othella,99,-1000,0
Othilia,67,-1000,0
Othilie,34,-1000,0
Ottilie,71,-1000,0
Page,1,-1000,0
Paige,13,-1000,0
Paloma,17,-1000,0
Pam,79,-1000,0
Pamela,42,-1000,0
Pamelina,19,-1000,0
Pamella,88,-1000,0
Pammi,28,-1000,0
Pammie,34,-1000,0
Pammy,99,-1000,0
Pandora,58,-1000,0
Pansie,78,-1000,0
Pansy,86,-1000,0
Paola,76,-1000,0
Paolina,12,-1000,0
Papagena,39,-1000,0
Pat,93,-1000,0
Patience,50,-1000,0
Patrica,4,-1000,0
Patrice,84,-1000,0
Patricia,40,-1000,0
Patrizia,9,-1000,0
Patsy,28,-1000,0
Patti,81,-1000,0
Pattie,35,-1000,0
Patty,31,-1000,0
Paula,74,-1000,0
Paule,45,-1000,0
Pauletta,11,-1000,0
Paulette,95,-1000,0
Pauli,63,-1000,0
Paulie,95,-1000,0
Paulina,93,-1000,0
Pauline,87,-1000,0
Paulita,37,-1000,0
Pauly,84,-1000,0
Pavia,68,-1000,0
Pavla,48,-1000,0
Pearl,58,-1000,0
Pearla,94,-1000,0
Pearle,4,-1000,0
Pearline,2,-1000,0
Peg,64,-1000,0
Pegeen,81,-1000,0
Peggi,50,-1000,0
Peggie,22,-1000,0
Peggy,68,-1000,0
Pen,18,-1000,0
Penelopa,50,-1000,0
Penelope,36,-1000,0
Penni,85,-1000,0
Pennie,30,-1000,0
Penny,67,-1000,0
Pepi,52,-1000,0
Pepita,81,-1000,0
Peri,45,-1000,0
Peria,77,-1000,0
Perl,68,-1000,0
Perla,5,-1000,0
Perle,72,-1000,0
Perri,29,-1000,0
Perrine,95,-1000,0
Perry,5,-1000,0
Persis,90,-1000,0
Pet,39,-1000,0
Peta,42,-1000,0
Petra,59,-1000,0
Petrina,68,-1000,0
Petronella,25,-1000,0
Petronia,72,-1000,0
Petronilla,90,-1000,0
Petronille,76,-1000,0
Petunia,65,-1000,0
Phaedra,7,-1000,0
Phaidra,3,-1000,0
Phebe,25,-1000,0
Phedra,51,-1000,0
Phelia,50,-1000,0
Phil,7,-1000,0
Philipa,19,-1000,0
Philippa,19,-1000,0
Philippe,59,-1000,0
Philippine,33,-1000,0
Philis,88,-1000,0
Phillida,16,-1000,0
Phillie,44,-1000,0
Phillis,52,-1000,0
Philly,57,-1000,0
Philomena,72,-1000,0
Phoebe,24,-1000,0
Phylis,42,-1000,0
Phyllida,56,-1000,0
Phyllis,91,-1000,0
Phyllys,74,-1000,0
Phylys,84,-1000,0
Pia,43,-1000,0
Pier,92,-1000,0
Pierette,66,-1000,0
Pierrette,8,-1000,0
Pietra,3,-1000,0
Piper,65,-1000,0
Pippa,22,-1000,0
Pippy,25,-1000,0
Polly,0,-1000,0
Pollyanna,7,-1000,0
Pooh,34,-1000,0
Poppy,56,-1000,0
Portia,95,-1000,0
Pris,67,-1000,0
Prisca,49,-1000,0
Priscella,1,-1000,0
Priscilla,54,-1000,0
Prissie,47,-1000,0
Pru,78,-1000,0
Prudence,14,-1000,0
Prudi,8,-1000,0
Prudy,46,-1000,0
Prue,68,-1000,0
Queenie,40,-1000,0
Quentin,30,-1000,0
Querida,39,-1000,0
Quinn,32,-1000,0
Quinta,66,-1000,0
Quintana,14,-1000,0
Quintilla,69,-1000,0
Quintina,23,-1000,0
Rachael,31,-1000,0
Rachel,98,-1000,0
Rachele,14,-1000,0
Rachelle,40,-1000,0
Rae,39,-1000,0
Raeann,27,-1000,0
Raf,67,-1000,0
Rafa,6,-1000,0
Rafaela,2,-1000,0
Rafaelia,25,-1000,0
Rafaelita,17,-1000,0
Rahal,25,-1000,0
Rahel,39,-1000,0
Raina,93,-1000,0
Raine,37,-1000,0
Rakel,52,-1000,0
Ralina,88,-1000,0
Ramona,51,-1000,0
Ramonda,22,-1000,0
Rana,15,-1000,0
Randa,59,-1000,0
Randee,45,-1000,0
Randene,23,-1000,0
Randi,18,-1000,0
Randie,79,-1000,0
Randy,44,-1000,0
Ranee,97,-1000,0
Rani,55,-1000,0
Rania,9,-1000,0
Ranice,50,-1000,0
Ranique,96,-1000,0
Ranna,89,-1000,0
Raphaela,78,-1000,0
Raquel,43,-1000,0
Raquela,40,-1000,0
Rasia,26,-1000,0
Rasla,70,-1000,0
Raven,9,-1000,0
Ray,73,-1000,0
Raychel,57,-1000,0
Raye,97,-1000,0
Rayna,25,-1000,0
Raynell,73,-1000,0
Rayshell,47,-1000,0
Rea,53,-1000,0
Reba,45,-1000,0
Rebbecca,96,-1000,0
Rebe,17,-1000,0
Rebeca,31,-1000,0
Rebecca,80,-1000,0
Rebecka,48,-1000,0
Rebeka,99,-1000,0
Rebekah,39,-1000,0
Rebekkah,10,-1000,0
Ree,17,-1000,0
Reeba,2,-1000,0
Reena,76,-1000,0
Reeta,35,-1000,0
Reeva,11,-1000,0
Regan,76,-1000,0
Reggi,28,-1000,0
Reggie,63,-1000,0
Regina,18,-1000,0
Regine,75,-1000,0
Reiko,70,-1000,0
Reina,16,-1000,0
Reine,19,-1000,0
Remy,55,-1000,0
Rena,4,-1000,0
Renae,84,-1000,0
Renata,16,-1000,0
Renate,57,-1000,0
Rene,90,-1000,0
Renee,86,-1000,0
Renell,83,-1000,0
Renelle,67,-1000,0
Renie,11,-1000,0
Rennie,6,-1000,0
Reta,14,-1000,0
Retha,82,-1000,0
Revkah,33,-1000,0
Rey,60,-1000,0
Reyna,16,-1000,0
Rhea,68,-1000,0
Rheba,94,-1000,0
Rheta,73,-1000,0
Rhetta,36,-1000,0
Rhiamon,62,-1000,0
Rhianna,71,-1000,0
Rhianon,44,-1000,0
Rhoda,80,-1000,0
Rhodia,9,-1000,0
Rhodie,49,-1000,0
Rhody,78,-1000,0
Rhona,46,-1000,0
Rhonda,71,-1000,0
Riane,87,-1000,0
Riannon,7,-1000,0
Rianon,29,-1000,0
Rica,27,-1000,0
Ricca,37,-1000,0
Rici,14,-1000,0
Ricki,40,-1000,0
Rickie,44,-1000,0
Ricky,48,-1000,0
Riki,8,-1000,0
Rikki,83,-1000,0
Rina,29,-1000,0
Risa,35,-1000,0
Rita,1,-1000,0
Riva,40,-1000,0
Rivalee,76,-1000,0
Rivi,59,-1000,0
Rivkah,80,-1000,0
Rivy,49,-1000,0
Roana,45,-1000,0
Roanna,47,-1000,0
Roanne,1,-1000,0
Robbi,88,-1000,0
Robbie,18,-1000,0
Robbin,80,-1000,0
Robby,96,-1000,0
Robbyn,3,-1000,0
Robena,0,-1000,0
Robenia,83,-1000,0
Roberta,50,-1000,0
Robin,18,-1000,0
Robina,97,-1000,0
Robinet,30,-1000,0
Robinett,12,-1000,0
Robinetta,61,-1000,0
Robinette,55,-1000,0
Robinia,84,-1000,0
Roby,10,-1000,0
Robyn,49,-1000,0
Roch,10,-1000,0
Rochell,48,-1000,0
Rochella,52,-1000,0
Rochelle,0,-1000,0
Rochette,50,-1000,0
Roda,11,-1000,0
Rodi,88,-1000,0
Rodie,0,-1000,0
Rodina,15,-1000,0
Rois,15,-1000,0
Romola,64,-1000,0
Romona,40,-1000,0
Romonda,84,-1000,0
Romy,16,-1000,0
Rona,47,-1000,0
Ronalda,36,-1000,0
Ronda,97,-1000,0
Ronica,41,-1000,0
Ronna,47,-1000,0
Ronni,37,-1000,0
Ronnica,24,-1000,0
Ronnie,11,-1000,0
Ronny,22,-1000,0
Roobbie,21,-1000,0
Rora,88,-1000,0
Rori,75,-1000,0
Rorie,28,-1000,0
Rory,6,-1000,0
Ros,20,-1000,0
Rosa,71,-1000,0
Rosabel,38,-1000,0
Rosabella,96,-1000,0
Rosabelle,90,-1000,0
Rosaleen,42,-1000,0
Rosalia,9,-1000,0
Rosalie,36,-1000,0
Rosalind,71,-1000,0
Rosalinda,41,-1000,0
Rosalinde,71,-1000,0
Rosaline,33,-1000,0
Rosalyn,7,-1000,0
Rosalynd,48,-1000,0
Rosamond,76,-1000,0
Rosamund,5,-1000,0
Rosana,82,-1000,0
Rosanna,74,-1000,0
Rosanne,37,-1000,0
Rose,95,-1000,0
Roseann,26,-1000,0
Roseanna,20,-1000,0
Roseanne,27,-1000,0
Roselia,58,-1000,0
Roselin,59,-1000,0
Roseline,48,-1000,0
Rosella,92,-1000,0
Roselle,5,-1000,0
Rosemaria,79,-1000,0
Rosemarie,34,-1000,0
Rosemary,90,-1000,0
Rosemonde,81,-1000,0
Rosene,32,-1000,0
Rosetta,78,-1000,0
Rosette,82,-1000,0
Roshelle,77,-1000,0
Rosie,42,-1000,0
Rosina,15,-1000,0
Rosita,49,-1000,0
Roslyn,60,-1000,0
Rosmunda,85,-1000,0
Rosy,12,-1000,0
Row,14,-1000,0
Rowe,32,-1000,0
Rowena,24,-1000,0
Roxana,89,-1000,0
Roxane,15,-1000,0
Roxanna,1,-1000,0
Roxanne,75,-1000,0
Roxi,16,-1000,0
Roxie,86,-1000,0
Roxine,67,-1000,0
Roxy,52,-1000,0
Roz,81,-1000,0
Rozalie,17,-1000,0
Rozalin,86,-1000,0
Rozamond,97,-1000,0
Rozanna,1,-1000,0
Rozanne,13,-1000,0
Roze,30,-1000,0
Rozele,11,-1000,0
Rozella,45,-1000,0
Rozelle,11,-1000,0
Rozina,32,-1000,0
Rubetta,68,-1000,0
Rubi,47,-1000,0
Rubia,66,-1000,0
Rubie,97,-1000,0
Rubina,49,-1000,0
Ruby,66,-1000,0
Ruperta,61,-1000,0
Ruth,22,-1000,0
Ruthann,29,-1000,0
Ruthanne,68,-1000,0
Ruthe,32,-1000,0
Ruthi,96,-1000,0
Ruthie,27,-1000,0
Ruthy,89,-1000,0
Ryann,26,-1000,0
Rycca,99,-1000,0
Saba,43,-1000,0
Sabina,38,-1000,0
Sabine,2,-1000,0
Sabra,48,-1000,0
Sabrina,32,-1000,0
Sacha,88,-1000,0
Sada,7,-1000,0
Sadella,96,-1000,0
Sadie,85,-1000,0
Sadye,93,-1000,0
Saidee,6,-1000,0
Sal,19,-1000,0
Salaidh,60,-1000,0
Sallee,25,-1000,0
Salli,32,-1000,0
Sallie,61,-1000,0
Sally,23,-1000,0
Sallyann,7,-1000,0
Sallyanne,2,-1000,0
Saloma,67,-1000,0
Salome,93,-1000,0
Salomi,49,-1000,0
Sam,74,-1000,0
Samantha,1,-1000,0
Samara,2,-1000,0
Samaria,65,-1000,0
Sammy,42,-1000,0
Sande,87,-1000,0
Sandi,16,-1000,0
Sandie,36,-1000,0
Sandra,83,-1000,0
Sandy,92,-1000,0
Sandye,70,-1000,0
Sapphira,55,-1000,0
Sapphire,51,-1000,0
Sara,72,-1000,0
Sara-Ann,17,-1000,0
Saraann,78,-1000,0
Sarah,16,-1000,0
Sarajane,0,-1000,0
Saree,77,-1000,0
Sarena,0,-1000,0
Sarene,42,-1000,0
Sarette,42,-1000,0
Sari,94,-1000,0
Sarina,60,-1000,0
Sarine,98,-1000,0
Sarita,2,-1000,0
Sascha,58,-1000,0
Sasha,47,-1000,0
Sashenka,61,-1000,0
Saudra,49,-1000,0
Saundra,29,-1000,0
Savina,12,-1000,0
Sayre,73,-1000,0
Scarlet,11,-1000,0
Scarlett,29,-1000,0
Sean,24,-1000,0
Seana,56,-1000,0
Seka,64,-1000,0
Sela,15,-1000,0
Selena,25,-1000,0
Selene,96,-1000,0
Selestina,20,-1000,0
Selia,61,-1000,0
Selie,3,-1000,0
Selina,47,-1000,0
Selinda,73,-1000,0
Seline,0,-1000,0
Sella,1,-1000,0
Selle,23,-1000,0
Selma,80,-1000,0
Sena,79,-1000,0
Sephira,66,-1000,0
Serena,12,-1000,0
Serene,67,-1000,0
Shae,20,-1000,0
Shaina,38,-1000,0
Shaine,8,-1000,0
Shalna,42,-1000,0
Shalne,30,-1000,0
Shana,64,-1000,0
Shanda,31,-1000,0
Shandee,23,-1000,0
Shandeigh,4,-1000,0
