City,Value,ValueFaux,y
Malinde,41,-1000,0
Malissa,87,-1000,0
Malissia,36,-1000,0
Mallissa,34,-1000,0
Mallorie,19,-1000,0
Mallory,44,-1000,0
Malorie,76,-1000,0
Malory,53,-1000,0
Malva,19,-1000,0
Malvina,76,-1000,0
Malynda,21,-1000,0
Mame,63,-1000,0
Mamie,94,-1000,0
Manda,77,-1000,0
Mandi,51,-1000,0
Mandie,78,-1000,0
Mandy,10,-1000,0
Manon,33,-1000,0
Manya,5,-1000,0
Mara,61,-1000,0
Marabel,11,-1000,0
Marcela,95,-1000,0
Marcelia,70,-1000,0
Marcella,2,-1000,0
Marcelle,55,-1000,0
Marcellina,54,-1000,0
Marcelline,88,-1000,0
Marchelle,67,-1000,0
Marci,5,-1000,0
Marcia,66,-1000,0
Marcie,55,-1000,0
Marcile,7,-1000,0
Marcille,64,-1000,0
Marcy,31,-1000,0
Mareah,90,-1000,0
Maren,25,-1000,0
Marena,24,-1000,0
Maressa,24,-1000,0
Marga,88,-1000,0
Margalit,23,-1000,0
Margalo,57,-1000,0
Margaret,59,-1000,0
Margareta,73,-1000,0
Margarete,33,-1000,0
Margaretha,49,-1000,0
Margarethe,35,-1000,0
Margaretta,13,-1000,0
Margarette,56,-1000,0
Margarita,41,-1000,0
Margaux,94,-1000,0
Marge,74,-1000,0
Margeaux,72,-1000,0
Margery,52,-1000,0
Marget,99,-1000,0
Margette,41,-1000,0
Margi,99,-1000,0
Margie,33,-1000,0
Margit,17,-1000,0
Margo,57,-1000,0
Margot,69,-1000,0
Margret,38,-1000,0
Marguerite,82,-1000,0
Margy,83,-1000,0
Mari,80,-1000,0
Maria,90,-1000,0
Mariam,97,-1000,0
Marian,56,-1000,0
Mariana,89,-1000,0
Mariann,97,-1000,0
Marianna,76,-1000,0
Marianne,21,-1000,0
Maribel,44,-1000,0
Maribelle,88,-1000,0
Maribeth,75,-1000,0
Marice,5,-1000,0
Maridel,47,-1000,0
Marie,58,-1000,0
Marie-Ann,24,-1000,0
Marie-Jeanne,69,-1000,0
Marieann,85,-1000,0
Mariejeanne,42,-1000,0
Mariel,88,-1000,0
Mariele,21,-1000,0
Marielle,26,-1000,0
Mariellen,15,-1000,0
Marietta,91,-1000,0
Mariette,0,-1000,0
Marigold,7,-1000,0
Marijo,80,-1000,0
Marika,1,-1000,0
Marilee,26,-1000,0
Marilin,38,-1000,0
Marillin,99,-1000,0
Marilyn,47,-1000,0
Marin,29,-1000,0
Marina,44,-1000,0
Marinna,31,-1000,0
Marion,65,-1000,0
Mariquilla,28,-1000,0
Maris,91,-1000,0
Marisa,70,-1000,0
Mariska,55,-1000,0
Marissa,18,-1000,0
Marita,99,-1000,0
Maritsa,58,-1000,0
Mariya,70,-1000,0
Marj,15,-1000,0
Marja,74,-1000,0
Marje,67,-1000,0
Marji,56,-1000,0
Marjie,11,-1000,0
Marjorie,26,-1000,0
Marjory,54,-1000,0
Marjy,15,-1000,0
Marketa,18,-1000,0
Marla,62,-1000,0
Marlane,2,-1000,0
Marleah,13,-1000,0
Marlee,71,-1000,0
Marleen,30,-1000,0
Marlena,69,-1000,0
Marlene,66,-1000,0
Marley,68,-1000,0
Marlie,13,-1000,0
Marline,79,-1000,0
Marlo,46,-1000,0
Marlyn,85,-1000,0
Marna,1,-1000,0
Marne,62,-1000,0
Marney,39,-1000,0
Marni,12,-1000,0
Marnia,4,-1000,0
Marnie,78,-1000,0
Marquita,22,-1000,0
Marrilee,90,-1000,0
Marris,58,-1000,0
Marrissa,28,-1000,0
Marsha,66,-1000,0
Marsiella,59,-1000,0
Marta,5,-1000,0
Martelle,7,-1000,0
Martguerita,72,-1000,0
Martha,82,-1000,0
Marthe,49,-1000,0
Marthena,6,-1000,0
Marti,93,-1000,0
Martica,67,-1000,0
Martie,9,-1000,0
Martina,84,-1000,0
Martita,47,-1000,0
Marty,74,-1000,0
Martynne,26,-1000,0
Mary,79,-1000,0
Marya,22,-1000,0
Maryann,10,-1000,0
Maryanna,97,-1000,0
Maryanne,5,-1000,0
Marybelle,84,-1000,0
Marybeth,75,-1000,0
Maryellen,10,-1000,0
Maryjane,2,-1000,0
Maryjo,95,-1000,0
Maryl,47,-1000,0
Marylee,69,-1000,0
Marylin,34,-1000,0
Marylinda,9,-1000,0
Marylou,98,-1000,0
Marylynne,37,-1000,0
Maryrose,8,-1000,0
Marys,98,-1000,0
Marysa,61,-1000,0
Masha,53,-1000,0
Matelda,33,-1000,0
Mathilda,79,-1000,0
Mathilde,36,-1000,0
Matilda,36,-1000,0
Matilde,45,-1000,0
Matti,85,-1000,0
Mattie,60,-1000,0
Matty,3,-1000,0
Maud,99,-1000,0
Maude,18,-1000,0
Maudie,93,-1000,0
Maura,35,-1000,0
Maure,64,-1000,0
Maureen,54,-1000,0
Maureene,33,-1000,0
Maurene,90,-1000,0
Maurine,31,-1000,0
Maurise,78,-1000,0
Maurita,25,-1000,0
Maurizia,65,-1000,0
Mavis,51,-1000,0
Mavra,17,-1000,0
Max,80,-1000,0
Maxi,4,-1000,0
Maxie,38,-1000,0
Maxine,42,-1000,0
Maxy,70,-1000,0
May,29,-1000,0
Maybelle,36,-1000,0
Maye,25,-1000,0
Mead,11,-1000,0
Meade,53,-1000,0
Meagan,6,-1000,0
Meaghan,91,-1000,0
Meara,5,-1000,0
Mechelle,16,-1000,0
Meg,69,-1000,0
Megan,29,-1000,0
Megen,65,-1000,0
Meggi,53,-1000,0
Meggie,33,-1000,0
Meggy,70,-1000,0
Meghan,18,-1000,0
Meghann,4,-1000,0
Mehetabel,87,-1000,0
Mei,9,-1000,0
Mel,88,-1000,0
Mela,33,-1000,0
Melamie,16,-1000,0
Melania,49,-1000,0
Melanie,66,-1000,0
Melantha,38,-1000,0
Melany,39,-1000,0
Melba,80,-1000,0
Melesa,38,-1000,0
Melessa,53,-1000,0
Melicent,0,-1000,0
Melina,31,-1000,0
Melinda,86,-1000,0
Melinde,86,-1000,0
Melisa,56,-1000,0
Melisande,86,-1000,0
Melisandra,46,-1000,0
Melisenda,85,-1000,0
Melisent,96,-1000,0
Melissa,69,-1000,0
Melisse,23,-1000,0
Melita,33,-1000,0
Melitta,64,-1000,0
Mella,47,-1000,0
Melli,63,-1000,0
Mellicent,65,-1000,0
Mellie,18,-1000,0
Mellisa,20,-1000,0
Mellisent,21,-1000,0
Melloney,32,-1000,0
Melly,84,-1000,0
Melodee,1,-1000,0
Melodie,69,-1000,0
Melody,25,-1000,0
Melonie,14,-1000,0
Melony,91,-1000,0
Melosa,19,-1000,0
Melva,84,-1000,0
Mercedes,49,-1000,0
Merci,1,-1000,0
Mercie,67,-1000,0
Mercy,45,-1000,0
Meredith,65,-1000,0
Meredithe,82,-1000,0
Meridel,27,-1000,0
Meridith,32,-1000,0
Meriel,68,-1000,0
Merilee,15,-1000,0
Merilyn,47,-1000,0
Meris,1,-1000,0
Merissa,90,-1000,0
Merl,81,-1000,0
Merla,85,-1000,0
Merle,99,-1000,0
Merlina,25,-1000,0
Merline,6,-1000,0
Merna,26,-1000,0
Merola,7,-1000,0
Merralee,47,-1000,0
Merridie,88,-1000,0
Merrie,14,-1000,0
Merrielle,9,-1000,0
Merrile,69,-1000,0
Merrilee,34,-1000,0
Merrili,45,-1000,0
Merrill,67,-1000,0
Merrily,49,-1000,0
Merry,84,-1000,0
Mersey,58,-1000,0
Meryl,72,-1000,0
Meta,9,-1000,0
Mia,21,-1000,0
Micaela,14,-1000,0
Michaela,49,-1000,0
Michaelina,12,-1000,0
Michaeline,91,-1000,0
Michaella,85,-1000,0
Michal,22,-1000,0
Michel,20,-1000,0
Michele,96,-1000,0
Michelina,28,-1000,0
Micheline,75,-1000,0
Michell,33,-1000,0
Michelle,97,-1000,0
Micki,48,-1000,0
Mickie,44,-1000,0
Micky,22,-1000,0
Midge,22,-1000,0
Mignon,25,-1000,0
Mignonne,29,-1000,0
Miguela,98,-1000,0
Miguelita,23,-1000,0
Mikaela,21,-1000,0
Mil,31,-1000,0
Mildred,97,-1000,0
Mildrid,22,-1000,0
Milena,31,-1000,0
Milicent,71,-1000,0
Milissent,89,-1000,0
Milka,47,-1000,0
Milli,15,-1000,0
Millicent,67,-1000,0
Millie,0,-1000,0
Millisent,19,-1000,0
Milly,19,-1000,0
Milzie,24,-1000,0
Mimi,76,-1000,0
Min,21,-1000,0
Mina,89,-1000,0
Minda,45,-1000,0
Mindy,79,-1000,0
Minerva,5,-1000,0
Minetta,67,-1000,0
Minette,16,-1000,0
Minna,60,-1000,0
Minnaminnie,10,-1000,0
Minne,1,-1000,0
Minni,23,-1000,0
Minnie,83,-1000,0
Minnnie,62,-1000,0
Minny,27,-1000,0
Minta,50,-1000,0
Miof Mela,8,-1000,0
Miquela,29,-1000,0
Mira,51,-1000,0
Mirabel,95,-1000,0
Mirabella,13,-1000,0
Mirabelle,43,-1000,0
Miran,3,-1000,0
Miranda,84,-1000,0
Mireielle,35,-1000,0
Mireille,14,-1000,0
Mirella,20,-1000,0
Mirelle,30,-1000,0
Miriam,19,-1000,0
Mirilla,66,-1000,0
Mirna,91,-1000,0
Misha,57,-1000,0
Missie,12,-1000,0
Missy,78,-1000,0
Misti,98,-1000,0
Misty,38,-1000,0
Mitzi,62,-1000,0
Modesta,33,-1000,0
Modestia,93,-1000,0
Modestine,53,-1000,0
Modesty,92,-1000,0
Moina,68,-1000,0
Moira,57,-1000,0
Moll,72,-1000,0
Mollee,56,-1000,0
Molli,16,-1000,0
Mollie,94,-1000,0
Molly,61,-1000,0
Mommy,95,-1000,0
Mona,79,-1000,0
Monah,4,-1000,0
Monica,33,-1000,0
Monika,16,-1000,0
Monique,79,-1000,0
Mora,0,-1000,0
Moreen,8,-1000,0
Morena,64,-1000,0
Morgan,18,-1000,0
Morgana,78,-1000,0
Morganica,15,-1000,0
Morganne,20,-1000,0
Morgen,46,-1000,0
Moria,19,-1000,0
Morissa,1,-1000,0
Morna,22,-1000,0
Moselle,75,-1000,0
Moyna,66,-1000,0
Moyra,43,-1000,0
Mozelle,73,-1000,0
Muffin,15,-1000,0
Mufi,87,-1000,0
Mufinella,32,-1000,0
Muire,4,-1000,0
Mureil,68,-1000,0
Murial,67,-1000,0
Muriel,3,-1000,0
Murielle,7,-1000,0
Myra,7,-1000,0
Myrah,19,-1000,0
Myranda,71,-1000,0
Myriam,38,-1000,0
Myrilla,53,-1000,0
Myrle,55,-1000,0
Myrlene,24,-1000,0
Myrna,75,-1000,0
Myrta,30,-1000,0
Myrtia,92,-1000,0
Myrtice,85,-1000,0
Myrtie,14,-1000,0
Myrtle,16,-1000,0
Nada,57,-1000,0
Nadean,10,-1000,0
Nadeen,44,-1000,0
Nadia,43,-1000,0
Nadine,46,-1000,0
Nadiya,68,-1000,0
Nady,14,-1000,0
Nadya,98,-1000,0
Nalani,66,-1000,0
Nan,0,-1000,0
Nana,96,-1000,0
Nananne,16,-1000,0
Nance,92,-1000,0
Nancee,45,-1000,0
Nancey,56,-1000,0
Nanci,66,-1000,0
Nancie,94,-1000,0
Nancy,72,-1000,0
Nanete,81,-1000,0
Nanette,20,-1000,0
Nani,29,-1000,0
Nanice,95,-1000,0
Nanine,28,-1000,0
Nannette,53,-1000,0
Nanni,1,-1000,0
Nannie,83,-1000,0
Nanny,56,-1000,0
Nanon,45,-1000,0
Naoma,95,-1000,0
Naomi,48,-1000,0
Nara,13,-1000,0
Nari,50,-1000,0
Nariko,27,-1000,0
Nat,34,-1000,0
Nata,55,-1000,0
Natala,40,-1000,0
Natalee,28,-1000,0
Natalie,91,-1000,0
Natalina,34,-1000,0
Nataline,35,-1000,0
Natalya,70,-1000,0
Natasha,32,-1000,0
Natassia,39,-1000,0
Nathalia,26,-1000,0
Nathalie,83,-1000,0
Natividad,88,-1000,0
Natka,69,-1000,0
Natty,32,-1000,0
Neala,32,-1000,0
Neda,20,-1000,0
Nedda,8,-1000,0
Nedi,17,-1000,0
Neely,82,-1000,0
Neila,4,-1000,0
Neile,79,-1000,0
Neilla,9,-1000,0
Neille,13,-1000,0
Nelia,65,-1000,0
Nelie,99,-1000,0
Nell,88,-1000,0
Nelle,65,-1000,0
Nelli,86,-1000,0
Nellie,89,-1000,0
Nelly,40,-1000,0
Nerissa,48,-1000,0
Nerita,4,-1000,0
Nert,70,-1000,0
Nerta,36,-1000,0
Nerte,7,-1000,0
Nerti,72,-1000,0
Nertie,78,-1000,0
Nerty,48,-1000,0
Nessa,62,-1000,0
Nessi,10,-1000,0
Nessie,63,-1000,0
Nessy,87,-1000,0
Nesta,31,-1000,0
Netta,92,-1000,0
Netti,1,-1000,0
Nettie,2,-1000,0
Nettle,95,-1000,0
Netty,18,-1000,0
Nevsa,30,-1000,0
Neysa,98,-1000,0
Nichol,88,-1000,0
Nichole,56,-1000,0
Nicholle,62,-1000,0
Nicki,93,-1000,0
Nickie,54,-1000,0
Nicky,32,-1000,0
Nicol,79,-1000,0
Nicola,43,-1000,0
Nicole,54,-1000,0
Nicolea,28,-1000,0
Nicolette,29,-1000,0
Nicoli,74,-1000,0
Nicolina,81,-1000,0
Nicoline,40,-1000,0
Nicolle,85,-1000,0
Nikaniki,0,-1000,0
Nike,25,-1000,0
Niki,2,-1000,0
Nikki,88,-1000,0
Nikkie,45,-1000,0
Nikoletta,12,-1000,0
Nikolia,21,-1000,0
Nina,4,-1000,0
Ninetta,44,-1000,0
Ninette,97,-1000,0
Ninnetta,88,-1000,0
Ninnette,86,-1000,0
Ninon,95,-1000,0
Nissa,32,-1000,0
Nisse,18,-1000,0
Nissie,37,-1000,0
Nissy,56,-1000,0
Nita,33,-1000,0
Nixie,91,-1000,0
Noami,52,-1000,0
Noel,3,-1000,0
Noelani,40,-1000,0
Noell,42,-1000,0
Noella,13,-1000,0
Noelle,64,-1000,0
Noellyn,44,-1000,0
Noelyn,99,-1000,0
Noemi,39,-1000,0
Nola,34,-1000,0
Nolana,81,-1000,0
Nolie,61,-1000,0
Nollie,92,-1000,0
Nomi,96,-1000,0
Nona,74,-1000,0
Nonah,14,-1000,0
Noni,27,-1000,0
Nonie,19,-1000,0
Nonna,67,-1000,0
Nonnah,99,-1000,0
Nora,30,-1000,0
Norah,9,-1000,0
Norean,46,-1000,0
Noreen,63,-1000,0
Norene,50,-1000,0
Norina,16,-1000,0
Norine,87,-1000,0
Norma,9,-1000,0
Norri,27,-1000,0
Norrie,67,-1000,0
Norry,44,-1000,0
Novelia,40,-1000,0
Nydia,3,-1000,0
Nyssa,1,-1000,0
Octavia,3,-1000,0
Odele,44,-1000,0
Odelia,12,-1000,0
Odelinda,89,-1000,0
Odella,38,-1000,0
Odelle,98,-1000,0
Odessa,17,-1000,0
Odetta,86,-1000,0
Odette,76,-1000,0
Odilia,36,-1000,0
Odille,81,-1000,0
Ofelia,64,-1000,0
Ofella,24,-1000,0
Ofilia,58,-1000,0
Ola,77,-1000,0
Olenka,85,-1000,0
Olga,49,-1000,0
Olia,61,-1000,0
Olimpia,24,-1000,0
Olive,4,-1000,0
Olivette,71,-1000,0
Olivia,16,-1000,0
Olivie,24,-1000,0
Oliy,17,-1000,0
Ollie,65,-1000,0
Olly,15,-1000,0
Olva,48,-1000,0
Olwen,76,-1000,0
Olympe,36,-1000,0
Olympia,96,-1000,0
Olympie,68,-1000,0
Ondrea,60,-1000,0
Oneida,80,-1000,0
Onida,39,-1000,0
Oona,72,-1000,0
Opal,96,-1000,0
Opalina,64,-1000,0
Opaline,19,-1000,0
Ophelia,11,-1000,0
Ophelie,57,-1000,0
Ora,38,-1000,0
Oralee,67,-1000,0
Oralia,24,-1000,0
Oralie,69,-1000,0
Oralla,48,-1000,0
Oralle,92,-1000,0
Orel,49,-1000,0
Orelee,78,-1000,0
Orelia,14,-1000,0
Orelie,49,-1000,0
Orella,52,-1000,0
Orelle,22,-1000,0
Oriana,70,-1000,0
Orly,34,-1000,0
Orsa,16,-1000,0
Orsola,71,-1000,0
Ortensia,59,-1000,0
Otha,65,-1000,0
Othelia,37,-1000,0
Othella,38,-1000,0
Othilia,30,-1000,0
Othilie,28,-1000,0
Ottilie,70,-1000,0
Page,43,-1000,0
Paige,18,-1000,0
Paloma,40,-1000,0
Pam,68,-1000,0
Pamela,14,-1000,0
Pamelina,79,-1000,0
Pamella,51,-1000,0
Pammi,66,-1000,0
Pammie,27,-1000,0
Pammy,42,-1000,0
Pandora,59,-1000,0
Pansie,63,-1000,0
Pansy,31,-1000,0
Paola,76,-1000,0
Paolina,80,-1000,0
Papagena,64,-1000,0
Pat,56,-1000,0
Patience,35,-1000,0
Patrica,44,-1000,0
Patrice,47,-1000,0
Patricia,51,-1000,0
Patrizia,69,-1000,0
Patsy,80,-1000,0
Patti,56,-1000,0
Pattie,45,-1000,0
Patty,47,-1000,0
Paula,84,-1000,0
Paule,20,-1000,0
Pauletta,59,-1000,0
Paulette,31,-1000,0
Pauli,49,-1000,0
Paulie,72,-1000,0
Paulina,24,-1000,0
Pauline,1,-1000,0
Paulita,81,-1000,0
Pauly,67,-1000,0
Pavia,41,-1000,0
Pavla,92,-1000,0
Pearl,49,-1000,0
Pearla,89,-1000,0
Pearle,24,-1000,0
Pearline,69,-1000,0
Peg,55,-1000,0
Pegeen,86,-1000,0
Peggi,42,-1000,0
Peggie,54,-1000,0
Peggy,44,-1000,0
Pen,69,-1000,0
Penelopa,7,-1000,0
Penelope,87,-1000,0
Penni,13,-1000,0
Pennie,40,-1000,0
Penny,21,-1000,0
Pepi,76,-1000,0
Pepita,68,-1000,0
Peri,42,-1000,0
Peria,80,-1000,0
Perl,23,-1000,0
Perla,11,-1000,0
Perle,99,-1000,0
Perri,81,-1000,0
Perrine,75,-1000,0
Perry,43,-1000,0
Persis,32,-1000,0
Pet,12,-1000,0
Peta,15,-1000,0
Petra,70,-1000,0
Petrina,84,-1000,0
Petronella,10,-1000,0
Petronia,24,-1000,0
Petronilla,62,-1000,0
Petronille,62,-1000,0
Petunia,86,-1000,0
Phaedra,75,-1000,0
Phaidra,31,-1000,0
Phebe,4,-1000,0
Phedra,47,-1000,0
Phelia,72,-1000,0
Phil,88,-1000,0
Philipa,49,-1000,0
Philippa,96,-1000,0
Philippe,0,-1000,0
Philippine,9,-1000,0
Philis,39,-1000,0
Phillida,60,-1000,0
Phillie,64,-1000,0
Phillis,1,-1000,0
Philly,21,-1000,0
Philomena,70,-1000,0
Phoebe,32,-1000,0
Phylis,49,-1000,0
Phyllida,33,-1000,0
Phyllis,57,-1000,0
Phyllys,26,-1000,0
Phylys,57,-1000,0
Pia,60,-1000,0
Pier,30,-1000,0
Pierette,79,-1000,0
Pierrette,0,-1000,0
Pietra,8,-1000,0
Piper,82,-1000,0
Pippa,31,-1000,0
Pippy,49,-1000,0
Polly,92,-1000,0
Pollyanna,73,-1000,0
Pooh,97,-1000,0
Poppy,0,-1000,0
Portia,9,-1000,0
Pris,61,-1000,0
Prisca,77,-1000,0
Priscella,50,-1000,0
Priscilla,35,-1000,0
Prissie,98,-1000,0
Pru,81,-1000,0
Prudence,59,-1000,0
Prudi,18,-1000,0
Prudy,2,-1000,0
Prue,46,-1000,0
Queenie,56,-1000,0
Quentin,10,-1000,0
Querida,77,-1000,0
Quinn,41,-1000,0
Quinta,97,-1000,0
Quintana,83,-1000,0
Quintilla,10,-1000,0
Quintina,33,-1000,0
Rachael,57,-1000,0
Rachel,37,-1000,0
Rachele,82,-1000,0
Rachelle,7,-1000,0
Rae,59,-1000,0
Raeann,24,-1000,0
Raf,6,-1000,0
Rafa,85,-1000,0
Rafaela,45,-1000,0
Rafaelia,62,-1000,0
Rafaelita,46,-1000,0
Rahal,57,-1000,0
Rahel,12,-1000,0
Raina,8,-1000,0
Raine,57,-1000,0
Rakel,24,-1000,0
Ralina,50,-1000,0
Ramona,19,-1000,0
Ramonda,34,-1000,0
Rana,50,-1000,0
Randa,17,-1000,0
Randee,7,-1000,0
Randene,70,-1000,0
Randi,58,-1000,0
Randie,57,-1000,0
Randy,39,-1000,0
Ranee,74,-1000,0
Rani,27,-1000,0
Rania,23,-1000,0
Ranice,22,-1000,0
Ranique,56,-1000,0
Ranna,47,-1000,0
Raphaela,48,-1000,0
Raquel,67,-1000,0
Raquela,39,-1000,0
Rasia,84,-1000,0
Rasla,56,-1000,0
Raven,90,-1000,0
Ray,4,-1000,0
Raychel,41,-1000,0
Raye,71,-1000,0
Rayna,17,-1000,0
Raynell,12,-1000,0
Rayshell,85,-1000,0
Rea,58,-1000,0
Reba,15,-1000,0
Rebbecca,72,-1000,0
Rebe,30,-1000,0
Rebeca,78,-1000,0
Rebecca,45,-1000,0
Rebecka,49,-1000,0
Rebeka,67,-1000,0
Rebekah,71,-1000,0
Rebekkah,84,-1000,0
Ree,21,-1000,0
Reeba,79,-1000,0
Reena,40,-1000,0
Reeta,3,-1000,0
Reeva,19,-1000,0
Regan,54,-1000,0
Reggi,13,-1000,0
Reggie,7,-1000,0
Regina,19,-1000,0
Regine,56,-1000,0
Reiko,57,-1000,0
Reina,2,-1000,0
Reine,4,-1000,0
Remy,7,-1000,0
Rena,91,-1000,0
Renae,97,-1000,0
Renata,4,-1000,0
Renate,37,-1000,0
Rene,22,-1000,0
Renee,60,-1000,0
Renell,63,-1000,0
Renelle,14,-1000,0
Renie,71,-1000,0
Rennie,44,-1000,0
Reta,31,-1000,0
Retha,11,-1000,0
Revkah,58,-1000,0
Rey,34,-1000,0
Reyna,77,-1000,0
Rhea,98,-1000,0
Rheba,0,-1000,0
Rheta,75,-1000,0
Rhetta,85,-1000,0
Rhiamon,85,-1000,0
Rhianna,12,-1000,0
Rhianon,44,-1000,0
Rhoda,77,-1000,0
Rhodia,14,-1000,0
Rhodie,83,-1000,0
Rhody,32,-1000,0
Rhona,68,-1000,0
Rhonda,17,-1000,0
Riane,5,-1000,0
Riannon,39,-1000,0
Rianon,18,-1000,0
Rica,27,-1000,0
Ricca,14,-1000,0
Rici,23,-1000,0
Ricki,66,-1000,0
Rickie,23,-1000,0
Ricky,79,-1000,0
Riki,48,-1000,0
Rikki,43,-1000,0
Rina,33,-1000,0
Risa,97,-1000,0
Rita,42,-1000,0
Riva,91,-1000,0
Rivalee,94,-1000,0
Rivi,17,-1000,0
Rivkah,69,-1000,0
Rivy,90,-1000,0
Roana,99,-1000,0
Roanna,61,-1000,0
Roanne,11,-1000,0
Robbi,61,-1000,0
Robbie,39,-1000,0
Robbin,39,-1000,0
Robby,87,-1000,0
Robbyn,71,-1000,0
Robena,86,-1000,0
Robenia,85,-1000,0
Roberta,77,-1000,0
Robin,93,-1000,0
Robina,99,-1000,0
Robinet,18,-1000,0
Robinett,62,-1000,0
Robinetta,86,-1000,0
Robinette,25,-1000,0
Robinia,98,-1000,0
Roby,13,-1000,0
Robyn,12,-1000,0
Roch,42,-1000,0
Rochell,42,-1000,0
Rochella,82,-1000,0
Rochelle,26,-1000,0
Rochette,71,-1000,0
Roda,64,-1000,0
Rodi,43,-1000,0
Rodie,59,-1000,0
Rodina,79,-1000,0
Rois,53,-1000,0
Romola,60,-1000,0
Romona,4,-1000,0
Romonda,10,-1000,0
Romy,0,-1000,0
Rona,92,-1000,0
Ronalda,22,-1000,0
Ronda,50,-1000,0
Ronica,80,-1000,0
Ronna,79,-1000,0
Ronni,59,-1000,0
Ronnica,51,-1000,0
Ronnie,15,-1000,0
Ronny,67,-1000,0
Roobbie,15,-1000,0
Rora,90,-1000,0
Rori,96,-1000,0
Rorie,54,-1000,0
Rory,44,-1000,0
Ros,65,-1000,0
Rosa,56,-1000,0
Rosabel,71,-1000,0
Rosabella,75,-1000,0
Rosabelle,10,-1000,0
Rosaleen,39,-1000,0
Rosalia,23,-1000,0
Rosalie,53,-1000,0
Rosalind,90,-1000,0
Rosalinda,40,-1000,0
Rosalinde,28,-1000,0
Rosaline,91,-1000,0
Rosalyn,1,-1000,0
Rosalynd,44,-1000,0
Rosamond,72,-1000,0
Rosamund,83,-1000,0
Rosana,20,-1000,0
Rosanna,38,-1000,0
Rosanne,49,-1000,0
Rose,12,-1000,0
Roseann,26,-1000,0
Roseanna,56,-1000,0
Roseanne,13,-1000,0
Roselia,69,-1000,0
Roselin,19,-1000,0
Roseline,84,-1000,0
Rosella,29,-1000,0
Roselle,90,-1000,0
Rosemaria,69,-1000,0
Rosemarie,42,-1000,0
Rosemary,89,-1000,0
Rosemonde,60,-1000,0
Rosene,91,-1000,0
Rosetta,92,-1000,0
Rosette,0,-1000,0
Roshelle,43,-1000,0
Rosie,97,-1000,0
Rosina,20,-1000,0
Rosita,93,-1000,0
Roslyn,52,-1000,0
Rosmunda,82,-1000,0
Rosy,11,-1000,0
Row,44,-1000,0
Rowe,44,-1000,0
Rowena,36,-1000,0
Roxana,2,-1000,0
Roxane,23,-1000,0
Roxanna,39,-1000,0
Roxanne,94,-1000,0
Roxi,96,-1000,0
Roxie,87,-1000,0
Roxine,39,-1000,0
Roxy,46,-1000,0
Roz,41,-1000,0
Rozalie,91,-1000,0
Rozalin,38,-1000,0
Rozamond,77,-1000,0
Rozanna,96,-1000,0
Rozanne,66,-1000,0
Roze,71,-1000,0
Rozele,44,-1000,0
Rozella,26,-1000,0
Rozelle,82,-1000,0
Rozina,13,-1000,0
Rubetta,65,-1000,0
Rubi,33,-1000,0
Rubia,7,-1000,0
Rubie,14,-1000,0
Rubina,46,-1000,0
Ruby,56,-1000,0
Ruperta,29,-1000,0
Ruth,79,-1000,0
Ruthann,91,-1000,0
Ruthanne,84,-1000,0
Ruthe,64,-1000,0
Ruthi,64,-1000,0
Ruthie,93,-1000,0
Ruthy,74,-1000,0
Ryann,82,-1000,0
Rycca,67,-1000,0
Saba,38,-1000,0
Sabina,16,-1000,0
Sabine,46,-1000,0
Sabra,46,-1000,0
Sabrina,50,-1000,0
Sacha,62,-1000,0
Sada,3,-1000,0
Sadella,37,-1000,0
Sadie,33,-1000,0
Sadye,49,-1000,0
Saidee,0,-1000,0
Sal,80,-1000,0
Salaidh,65,-1000,0
Sallee,75,-1000,0
Salli,52,-1000,0
Sallie,65,-1000,0
Sally,40,-1000,0
Sallyann,61,-1000,0
Sallyanne,41,-1000,0
Saloma,58,-1000,0
Salome,25,-1000,0
Salomi,82,-1000,0
Sam,41,-1000,0
Samantha,57,-1000,0
Samara,19,-1000,0
Samaria,0,-1000,0
Sammy,48,-1000,0
Sande,49,-1000,0
Sandi,75,-1000,0
Sandie,12,-1000,0
Sandra,80,-1000,0
Sandy,87,-1000,0
Sandye,64,-1000,0
Sapphira,51,-1000,0
Sapphire,71,-1000,0
Sara,63,-1000,0
Sara-Ann,10,-1000,0
Saraann,16,-1000,0
Sarah,68,-1000,0
Sarajane,19,-1000,0
Saree,31,-1000,0
Sarena,97,-1000,0
Sarene,77,-1000,0
Sarette,83,-1000,0
Sari,63,-1000,0
Sarina,82,-1000,0
Sarine,29,-1000,0
Sarita,47,-1000,0
Sascha,58,-1000,0
Sasha,34,-1000,0
Sashenka,73,-1000,0
Saudra,25,-1000,0
Saundra,58,-1000,0
Savina,63,-1000,0
Sayre,88,-1000,0
Scarlet,67,-1000,0
Scarlett,95,-1000,0
Sean,1,-1000,0
Seana,68,-1000,0
Seka,58,-1000,0
Sela,7,-1000,0
Selena,43,-1000,0
Selene,91,-1000,0
Selestina,61,-1000,0
Selia,39,-1000,0
Selie,13,-1000,0
Selina,60,-1000,0
Selinda,87,-1000,0
Seline,21,-1000,0
Sella,35,-1000,0
Selle,47,-1000,0
Selma,52,-1000,0
Sena,39,-1000,0
Sephira,85,-1000,0
Serena,16,-1000,0
Serene,51,-1000,0
Shae,43,-1000,0
Shaina,56,-1000,0
Shaine,11,-1000,0
Shalna,19,-1000,0
Shalne,86,-1000,0
Shana,0,-1000,0
Shanda,56,-1000,0
Shandee,26,-1000,0
Shandeigh,82,-1000,0
