City.Aaren,Value,ValueFaux,y
Malinda,78,-1000,0
Malinde,78,-1000,0
Malissa,78,-1000,0
Malissia,78,-1000,0
Mallissa,78,-1000,0
Mallorie,78,-1000,0
Mallory,78,-1000,0
Malorie,78,-1000,0
Malory,78,-1000,0
Malva,78,-1000,0
Malvina,78,-1000,0
Malynda,78,-1000,0
Mame,78,-1000,0
Mamie,78,-1000,0
Manda,78,-1000,0
Mandi,78,-1000,0
Mandie,78,-1000,0
Mandy,78,-1000,0
Manon,78,-1000,0
Manya,78,-1000,0
Mara,78,-1000,0
Marabel,78,-1000,0
Marcela,78,-1000,0
Marcelia,78,-1000,0
Marcella,78,-1000,0
Marcelle,78,-1000,0
Marcellina,78,-1000,0
Marcelline,78,-1000,0
Marchelle,78,-1000,0
Marci,78,-1000,0
Marcia,78,-1000,0
Marcie,78,-1000,0
Marcile,78,-1000,0
Marcille,78,-1000,0
Marcy,78,-1000,0
Mareah,78,-1000,0
Maren,78,-1000,0
Marena,78,-1000,0
Maressa,78,-1000,0
Marga,78,-1000,0
Margalit,78,-1000,0
Margalo,78,-1000,0
Margaret,78,-1000,0
Margareta,78,-1000,0
Margarete,78,-1000,0
Margaretha,78,-1000,0
Margarethe,78,-1000,0
Margaretta,78,-1000,0
Margarette,78,-1000,0
Margarita,78,-1000,0
Margaux,78,-1000,0
Marge,78,-1000,0
Margeaux,78,-1000,0
Margery,78,-1000,0
Marget,78,-1000,0
Margette,78,-1000,0
Margi,78,-1000,0
Margie,78,-1000,0
Margit,78,-1000,0
Margo,78,-1000,0
Margot,78,-1000,0
Margret,78,-1000,0
Marguerite,78,-1000,0
Margy,78,-1000,0
Mari,78,-1000,0
Maria,78,-1000,0
Mariam,78,-1000,0
Marian,78,-1000,0
Mariana,78,-1000,0
Mariann,78,-1000,0
Marianna,78,-1000,0
Marianne,78,-1000,0
Maribel,78,-1000,0
Maribelle,78,-1000,0
Maribeth,78,-1000,0
Marice,78,-1000,0
Maridel,78,-1000,0
Marie,78,-1000,0
Marie-Ann,78,-1000,0
Marie-Jeanne,78,-1000,0
Marieann,78,-1000,0
Mariejeanne,78,-1000,0
Mariel,78,-1000,0
Mariele,78,-1000,0
Marielle,78,-1000,0
Mariellen,78,-1000,0
Marietta,78,-1000,0
Mariette,78,-1000,0
Marigold,78,-1000,0
Marijo,78,-1000,0
Marika,78,-1000,0
Marilee,78,-1000,0
Marilin,78,-1000,0
Marillin,78,-1000,0
Marilyn,78,-1000,0
Marin,78,-1000,0
Marina,78,-1000,0
Marinna,78,-1000,0
Marion,78,-1000,0
Mariquilla,78,-1000,0
Maris,78,-1000,0
Marisa,78,-1000,0
Mariska,78,-1000,0
Marissa,78,-1000,0
Marita,78,-1000,0
Maritsa,78,-1000,0
Mariya,78,-1000,0
Marj,78,-1000,0
Marja,78,-1000,0
Marje,78,-1000,0
Marji,78,-1000,0
Marjie,78,-1000,0
Marjorie,78,-1000,0
Marjory,78,-1000,0
Marjy,78,-1000,0
Marketa,78,-1000,0
Marla,78,-1000,0
Marlane,78,-1000,0
Marleah,78,-1000,0
Marlee,78,-1000,0
Marleen,78,-1000,0
Marlena,78,-1000,0
Marlene,78,-1000,0
Marley,78,-1000,0
Marlie,78,-1000,0
Marline,78,-1000,0
Marlo,78,-1000,0
Marlyn,78,-1000,0
Marna,78,-1000,0
Marne,78,-1000,0
Marney,78,-1000,0
Marni,78,-1000,0
Marnia,78,-1000,0
Marnie,78,-1000,0
Marquita,78,-1000,0
Marrilee,78,-1000,0
Marris,78,-1000,0
Marrissa,78,-1000,0
Marsha,78,-1000,0
Marsiella,78,-1000,0
Marta,78,-1000,0
Martelle,78,-1000,0
Martguerita,78,-1000,0
Martha,78,-1000,0
Marthe,78,-1000,0
Marthena,78,-1000,0
Marti,78,-1000,0
Martica,78,-1000,0
Martie,78,-1000,0
Martina,78,-1000,0
Martita,78,-1000,0
Marty,78,-1000,0
Martynne,78,-1000,0
Mary,78,-1000,0
Marya,78,-1000,0
Maryann,78,-1000,0
Maryanna,78,-1000,0
Maryanne,78,-1000,0
Marybelle,78,-1000,0
Marybeth,78,-1000,0
Maryellen,78,-1000,0
Maryjane,78,-1000,0
Maryjo,78,-1000,0
Maryl,78,-1000,0
Marylee,78,-1000,0
Marylin,78,-1000,0
Marylinda,78,-1000,0
Marylou,78,-1000,0
Marylynne,78,-1000,0
Maryrose,78,-1000,0
Marys,78,-1000,0
Marysa,78,-1000,0
Masha,78,-1000,0
Matelda,78,-1000,0
Mathilda,78,-1000,0
Mathilde,78,-1000,0
Matilda,78,-1000,0
Matilde,78,-1000,0
Matti,78,-1000,0
Mattie,78,-1000,0
Matty,78,-1000,0
Maud,78,-1000,0
Maude,78,-1000,0
Maudie,78,-1000,0
Maura,78,-1000,0
Maure,78,-1000,0
Maureen,78,-1000,0
Maureene,78,-1000,0
Maurene,78,-1000,0
Maurine,78,-1000,0
Maurise,78,-1000,0
Maurita,78,-1000,0
Maurizia,78,-1000,0
Mavis,78,-1000,0
Mavra,78,-1000,0
Max,78,-1000,0
Maxi,78,-1000,0
Maxie,78,-1000,0
Maxine,78,-1000,0
Maxy,78,-1000,0
May,78,-1000,0
Maybelle,78,-1000,0
Maye,78,-1000,0
Mead,78,-1000,0
Meade,78,-1000,0
Meagan,78,-1000,0
Meaghan,78,-1000,0
Meara,78,-1000,0
Mechelle,78,-1000,0
Meg,78,-1000,0
Megan,78,-1000,0
Megen,78,-1000,0
Meggi,78,-1000,0
Meggie,78,-1000,0
Meggy,78,-1000,0
Meghan,78,-1000,0
Meghann,78,-1000,0
Mehetabel,78,-1000,0
Mei,78,-1000,0
Mel,78,-1000,0
Mela,78,-1000,0
Melamie,78,-1000,0
Melania,78,-1000,0
Melanie,78,-1000,0
Melantha,78,-1000,0
Melany,78,-1000,0
Melba,78,-1000,0
Melesa,78,-1000,0
Melessa,78,-1000,0
Melicent,78,-1000,0
Melina,78,-1000,0
Melinda,78,-1000,0
Melinde,78,-1000,0
Melisa,78,-1000,0
Melisande,78,-1000,0
Melisandra,78,-1000,0
Melisenda,78,-1000,0
Melisent,78,-1000,0
Melissa,78,-1000,0
Melisse,78,-1000,0
Melita,78,-1000,0
Melitta,78,-1000,0
Mella,78,-1000,0
Melli,78,-1000,0
Mellicent,78,-1000,0
Mellie,78,-1000,0
Mellisa,78,-1000,0
Mellisent,78,-1000,0
Melloney,78,-1000,0
Melly,78,-1000,0
Melodee,78,-1000,0
Melodie,78,-1000,0
Melody,78,-1000,0
Melonie,78,-1000,0
Melony,78,-1000,0
Melosa,78,-1000,0
Melva,78,-1000,0
Mercedes,78,-1000,0
Merci,78,-1000,0
Mercie,78,-1000,0
Mercy,78,-1000,0
Meredith,78,-1000,0
Meredithe,78,-1000,0
Meridel,78,-1000,0
Meridith,78,-1000,0
Meriel,78,-1000,0
Merilee,78,-1000,0
Merilyn,78,-1000,0
Meris,78,-1000,0
Merissa,78,-1000,0
Merl,78,-1000,0
Merla,78,-1000,0
Merle,78,-1000,0
Merlina,78,-1000,0
Merline,78,-1000,0
Merna,78,-1000,0
Merola,78,-1000,0
Merralee,78,-1000,0
Merridie,78,-1000,0
Merrie,78,-1000,0
Merrielle,78,-1000,0
Merrile,78,-1000,0
Merrilee,78,-1000,0
Merrili,78,-1000,0
Merrill,78,-1000,0
Merrily,78,-1000,0
Merry,78,-1000,0
Mersey,78,-1000,0
Meryl,78,-1000,0
Meta,78,-1000,0
Mia,78,-1000,0
Micaela,78,-1000,0
Michaela,78,-1000,0
Michaelina,78,-1000,0
Michaeline,78,-1000,0
Michaella,78,-1000,0
Michal,78,-1000,0
Michel,78,-1000,0
Michele,78,-1000,0
Michelina,78,-1000,0
Micheline,78,-1000,0
Michell,78,-1000,0
Michelle,78,-1000,0
Micki,78,-1000,0
Mickie,78,-1000,0
Micky,78,-1000,0
Midge,78,-1000,0
Mignon,78,-1000,0
Mignonne,78,-1000,0
Miguela,78,-1000,0
Miguelita,78,-1000,0
Mikaela,78,-1000,0
Mil,78,-1000,0
Mildred,78,-1000,0
Mildrid,78,-1000,0
Milena,78,-1000,0
Milicent,78,-1000,0
Milissent,78,-1000,0
Milka,78,-1000,0
Milli,78,-1000,0
Millicent,78,-1000,0
Millie,78,-1000,0
Millisent,78,-1000,0
Milly,78,-1000,0
Milzie,78,-1000,0
Mimi,78,-1000,0
Min,78,-1000,0
Mina,78,-1000,0
Minda,78,-1000,0
Mindy,78,-1000,0
Minerva,78,-1000,0
Minetta,78,-1000,0
Minette,78,-1000,0
Minna,78,-1000,0
Minnaminnie,78,-1000,0
Minne,78,-1000,0
Minni,78,-1000,0
Minnie,78,-1000,0
Minnnie,78,-1000,0
Minny,78,-1000,0
Minta,78,-1000,0
Miof Mela,78,-1000,0
Miquela,78,-1000,0
Mira,78,-1000,0
Mirabel,78,-1000,0
Mirabella,78,-1000,0
Mirabelle,78,-1000,0
Miran,78,-1000,0
Miranda,78,-1000,0
Mireielle,78,-1000,0
Mireille,78,-1000,0
Mirella,78,-1000,0
Mirelle,78,-1000,0
Miriam,78,-1000,0
Mirilla,78,-1000,0
Mirna,78,-1000,0
Misha,78,-1000,0
Missie,78,-1000,0
Missy,78,-1000,0
Misti,78,-1000,0
Misty,78,-1000,0
Mitzi,78,-1000,0
Modesta,78,-1000,0
Modestia,78,-1000,0
Modestine,78,-1000,0
Modesty,78,-1000,0
Moina,78,-1000,0
Moira,78,-1000,0
Moll,78,-1000,0
Mollee,78,-1000,0
Molli,78,-1000,0
Mollie,78,-1000,0
Molly,78,-1000,0
Mommy,78,-1000,0
Mona,78,-1000,0
Monah,78,-1000,0
Monica,78,-1000,0
Monika,78,-1000,0
Monique,78,-1000,0
Mora,78,-1000,0
Moreen,78,-1000,0
Morena,78,-1000,0
Morgan,78,-1000,0
Morgana,78,-1000,0
Morganica,78,-1000,0
Morganne,78,-1000,0
Morgen,78,-1000,0
Moria,78,-1000,0
Morissa,78,-1000,0
Morna,78,-1000,0
Moselle,78,-1000,0
Moyna,78,-1000,0
Moyra,78,-1000,0
Mozelle,78,-1000,0
Muffin,78,-1000,0
Mufi,78,-1000,0
Mufinella,78,-1000,0
Muire,78,-1000,0
Mureil,78,-1000,0
Murial,78,-1000,0
Muriel,78,-1000,0
Murielle,78,-1000,0
Myra,78,-1000,0
Myrah,78,-1000,0
Myranda,78,-1000,0
Myriam,78,-1000,0
Myrilla,78,-1000,0
Myrle,78,-1000,0
Myrlene,78,-1000,0
Myrna,78,-1000,0
Myrta,78,-1000,0
Myrtia,78,-1000,0
Myrtice,78,-1000,0
Myrtie,78,-1000,0
Myrtle,78,-1000,0
Nada,78,-1000,0
Nadean,78,-1000,0
Nadeen,78,-1000,0
Nadia,78,-1000,0
Nadine,78,-1000,0
Nadiya,78,-1000,0
Nady,78,-1000,0
Nadya,78,-1000,0
Nalani,78,-1000,0
Nan,78,-1000,0
Nana,78,-1000,0
Nananne,78,-1000,0
Nance,78,-1000,0
Nancee,78,-1000,0
Nancey,78,-1000,0
Nanci,78,-1000,0
Nancie,78,-1000,0
Nancy,78,-1000,0
Nanete,78,-1000,0
Nanette,78,-1000,0
Nani,78,-1000,0
Nanice,78,-1000,0
Nanine,78,-1000,0
Nannette,78,-1000,0
Nanni,78,-1000,0
Nannie,78,-1000,0
Nanny,78,-1000,0
Nanon,78,-1000,0
Naoma,78,-1000,0
Naomi,78,-1000,0
Nara,78,-1000,0
Nari,78,-1000,0
Nariko,78,-1000,0
Nat,78,-1000,0
Nata,78,-1000,0
Natala,78,-1000,0
Natalee,78,-1000,0
Natalie,78,-1000,0
Natalina,78,-1000,0
Nataline,78,-1000,0
Natalya,78,-1000,0
Natasha,78,-1000,0
Natassia,78,-1000,0
Nathalia,78,-1000,0
Nathalie,78,-1000,0
Natividad,78,-1000,0
Natka,78,-1000,0
Natty,78,-1000,0
Neala,78,-1000,0
Neda,78,-1000,0
Nedda,78,-1000,0
Nedi,78,-1000,0
Neely,78,-1000,0
Neila,78,-1000,0
Neile,78,-1000,0
Neilla,78,-1000,0
Neille,78,-1000,0
Nelia,78,-1000,0
Nelie,78,-1000,0
Nell,78,-1000,0
Nelle,78,-1000,0
Nelli,78,-1000,0
Nellie,78,-1000,0
Nelly,78,-1000,0
Nerissa,78,-1000,0
Nerita,78,-1000,0
Nert,78,-1000,0
Nerta,78,-1000,0
Nerte,78,-1000,0
Nerti,78,-1000,0
Nertie,78,-1000,0
Nerty,78,-1000,0
Nessa,78,-1000,0
Nessi,78,-1000,0
Nessie,78,-1000,0
Nessy,78,-1000,0
Nesta,78,-1000,0
Netta,78,-1000,0
Netti,78,-1000,0
Nettie,78,-1000,0
Nettle,78,-1000,0
Netty,78,-1000,0
Nevsa,78,-1000,0
Neysa,78,-1000,0
Nichol,78,-1000,0
Nichole,78,-1000,0
Nicholle,78,-1000,0
Nicki,78,-1000,0
Nickie,78,-1000,0
Nicky,78,-1000,0
Nicol,78,-1000,0
Nicola,78,-1000,0
Nicole,78,-1000,0
Nicolea,78,-1000,0
Nicolette,78,-1000,0
Nicoli,78,-1000,0
Nicolina,78,-1000,0
Nicoline,78,-1000,0
Nicolle,78,-1000,0
Nikaniki,78,-1000,0
Nike,78,-1000,0
Niki,78,-1000,0
Nikki,78,-1000,0
Nikkie,78,-1000,0
Nikoletta,78,-1000,0
Nikolia,78,-1000,0
Nina,78,-1000,0
Ninetta,78,-1000,0
Ninette,78,-1000,0
Ninnetta,78,-1000,0
Ninnette,78,-1000,0
Ninon,78,-1000,0
Nissa,78,-1000,0
Nisse,78,-1000,0
Nissie,78,-1000,0
Nissy,78,-1000,0
Nita,78,-1000,0
Nixie,78,-1000,0
Noami,78,-1000,0
Noel,78,-1000,0
Noelani,78,-1000,0
Noell,78,-1000,0
Noella,78,-1000,0
Noelle,78,-1000,0
Noellyn,78,-1000,0
Noelyn,78,-1000,0
Noemi,78,-1000,0
Nola,78,-1000,0
Nolana,78,-1000,0
Nolie,78,-1000,0
Nollie,78,-1000,0
Nomi,78,-1000,0
Nona,78,-1000,0
Nonah,78,-1000,0
Noni,78,-1000,0
Nonie,78,-1000,0
Nonna,78,-1000,0
Nonnah,78,-1000,0
Nora,78,-1000,0
Norah,78,-1000,0
Norean,78,-1000,0
Noreen,78,-1000,0
Norene,78,-1000,0
Norina,78,-1000,0
Norine,78,-1000,0
Norma,78,-1000,0
Norri,78,-1000,0
Norrie,78,-1000,0
Norry,78,-1000,0
Novelia,78,-1000,0
Nydia,78,-1000,0
Nyssa,78,-1000,0
Octavia,78,-1000,0
Odele,78,-1000,0
Odelia,78,-1000,0
Odelinda,78,-1000,0
Odella,78,-1000,0
Odelle,78,-1000,0
Odessa,78,-1000,0
Odetta,78,-1000,0
Odette,78,-1000,0
Odilia,78,-1000,0
Odille,78,-1000,0
Ofelia,78,-1000,0
Ofella,78,-1000,0
Ofilia,78,-1000,0
Ola,78,-1000,0
Olenka,78,-1000,0
Olga,78,-1000,0
Olia,78,-1000,0
Olimpia,78,-1000,0
Olive,78,-1000,0
Olivette,78,-1000,0
Olivia,78,-1000,0
Olivie,78,-1000,0
Oliy,78,-1000,0
Ollie,78,-1000,0
Olly,78,-1000,0
Olva,78,-1000,0
Olwen,78,-1000,0
Olympe,78,-1000,0
Olympia,78,-1000,0
Olympie,78,-1000,0
Ondrea,78,-1000,0
Oneida,78,-1000,0
Onida,78,-1000,0
Oona,78,-1000,0
Opal,78,-1000,0
Opalina,78,-1000,0
Opaline,78,-1000,0
Ophelia,78,-1000,0
Ophelie,78,-1000,0
Ora,78,-1000,0
Oralee,78,-1000,0
Oralia,78,-1000,0
Oralie,78,-1000,0
Oralla,78,-1000,0
Oralle,78,-1000,0
Orel,78,-1000,0
Orelee,78,-1000,0
Orelia,78,-1000,0
Orelie,78,-1000,0
Orella,78,-1000,0
Orelle,78,-1000,0
Oriana,78,-1000,0
Orly,78,-1000,0
Orsa,78,-1000,0
Orsola,78,-1000,0
Ortensia,78,-1000,0
Otha,78,-1000,0
Othelia,78,-1000,0
Othella,78,-1000,0
Othilia,78,-1000,0
Othilie,78,-1000,0
Ottilie,78,-1000,0
Page,78,-1000,0
Paige,78,-1000,0
Paloma,78,-1000,0
Pam,78,-1000,0
Pamela,78,-1000,0
Pamelina,78,-1000,0
Pamella,78,-1000,0
Pammi,78,-1000,0
Pammie,78,-1000,0
Pammy,78,-1000,0
Pandora,78,-1000,0
Pansie,78,-1000,0
Pansy,78,-1000,0
Paola,78,-1000,0
Paolina,78,-1000,0
Papagena,78,-1000,0
Pat,78,-1000,0
Patience,78,-1000,0
Patrica,78,-1000,0
Patrice,78,-1000,0
Patricia,78,-1000,0
Patrizia,78,-1000,0
Patsy,78,-1000,0
Patti,78,-1000,0
Pattie,78,-1000,0
Patty,78,-1000,0
Paula,78,-1000,0
Paule,78,-1000,0
Pauletta,78,-1000,0
Paulette,78,-1000,0
Pauli,78,-1000,0
Paulie,78,-1000,0
Paulina,78,-1000,0
Pauline,78,-1000,0
Paulita,78,-1000,0
Pauly,78,-1000,0
Pavia,78,-1000,0
Pavla,78,-1000,0
Pearl,78,-1000,0
Pearla,78,-1000,0
Pearle,78,-1000,0
Pearline,78,-1000,0
Peg,78,-1000,0
Pegeen,78,-1000,0
Peggi,78,-1000,0
Peggie,78,-1000,0
Peggy,78,-1000,0
Pen,78,-1000,0
Penelopa,78,-1000,0
Penelope,78,-1000,0
Penni,78,-1000,0
Pennie,78,-1000,0
Penny,78,-1000,0
Pepi,78,-1000,0
Pepita,78,-1000,0
Peri,78,-1000,0
Peria,78,-1000,0
Perl,78,-1000,0
Perla,78,-1000,0
Perle,78,-1000,0
Perri,78,-1000,0
Perrine,78,-1000,0
Perry,78,-1000,0
Persis,78,-1000,0
Pet,78,-1000,0
Peta,78,-1000,0
Petra,78,-1000,0
Petrina,78,-1000,0
Petronella,78,-1000,0
Petronia,78,-1000,0
Petronilla,78,-1000,0
Petronille,78,-1000,0
Petunia,78,-1000,0
Phaedra,78,-1000,0
Phaidra,78,-1000,0
Phebe,78,-1000,0
Phedra,78,-1000,0
Phelia,78,-1000,0
Phil,78,-1000,0
Philipa,78,-1000,0
Philippa,78,-1000,0
Philippe,78,-1000,0
Philippine,78,-1000,0
Philis,78,-1000,0
Phillida,78,-1000,0
Phillie,78,-1000,0
Phillis,78,-1000,0
Philly,78,-1000,0
Philomena,78,-1000,0
Phoebe,78,-1000,0
Phylis,78,-1000,0
Phyllida,78,-1000,0
Phyllis,78,-1000,0
Phyllys,78,-1000,0
Phylys,78,-1000,0
Pia,78,-1000,0
Pier,78,-1000,0
Pierette,78,-1000,0
Pierrette,78,-1000,0
Pietra,78,-1000,0
Piper,78,-1000,0
Pippa,78,-1000,0
Pippy,78,-1000,0
Polly,78,-1000,0
Pollyanna,78,-1000,0
Pooh,78,-1000,0
Poppy,78,-1000,0
Portia,78,-1000,0
Pris,78,-1000,0
Prisca,78,-1000,0
Priscella,78,-1000,0
Priscilla,78,-1000,0
Prissie,78,-1000,0
Pru,78,-1000,0
Prudence,78,-1000,0
Prudi,78,-1000,0
Prudy,78,-1000,0
Prue,78,-1000,0
Queenie,78,-1000,0
Quentin,78,-1000,0
Querida,78,-1000,0
Quinn,78,-1000,0
Quinta,78,-1000,0
Quintana,78,-1000,0
Quintilla,78,-1000,0
Quintina,78,-1000,0
Rachael,78,-1000,0
Rachel,78,-1000,0
Rachele,78,-1000,0
Rachelle,78,-1000,0
Rae,78,-1000,0
Raeann,78,-1000,0
Raf,78,-1000,0
Rafa,78,-1000,0
Rafaela,78,-1000,0
Rafaelia,78,-1000,0
Rafaelita,78,-1000,0
Rahal,78,-1000,0
Rahel,78,-1000,0
Raina,78,-1000,0
Raine,78,-1000,0
Rakel,78,-1000,0
Ralina,78,-1000,0
Ramona,78,-1000,0
Ramonda,78,-1000,0
Rana,78,-1000,0
Randa,78,-1000,0
Randee,78,-1000,0
Randene,78,-1000,0
Randi,78,-1000,0
Randie,78,-1000,0
Randy,78,-1000,0
Ranee,78,-1000,0
Rani,78,-1000,0
Rania,78,-1000,0
Ranice,78,-1000,0
Ranique,78,-1000,0
Ranna,78,-1000,0
Raphaela,78,-1000,0
Raquel,78,-1000,0
Raquela,78,-1000,0
Rasia,78,-1000,0
Rasla,78,-1000,0
Raven,78,-1000,0
Ray,78,-1000,0
Raychel,78,-1000,0
Raye,78,-1000,0
Rayna,78,-1000,0
Raynell,78,-1000,0
Rayshell,78,-1000,0
Rea,78,-1000,0
Reba,78,-1000,0
Rebbecca,78,-1000,0
Rebe,78,-1000,0
Rebeca,78,-1000,0
Rebecca,78,-1000,0
Rebecka,78,-1000,0
Rebeka,78,-1000,0
Rebekah,78,-1000,0
Rebekkah,78,-1000,0
Ree,78,-1000,0
Reeba,78,-1000,0
Reena,78,-1000,0
Reeta,78,-1000,0
Reeva,78,-1000,0
Regan,78,-1000,0
Reggi,78,-1000,0
Reggie,78,-1000,0
Regina,78,-1000,0
Regine,78,-1000,0
Reiko,78,-1000,0
Reina,78,-1000,0
Reine,78,-1000,0
Remy,78,-1000,0
Rena,78,-1000,0
Renae,78,-1000,0
Renata,78,-1000,0
Renate,78,-1000,0
Rene,78,-1000,0
Renee,78,-1000,0
Renell,78,-1000,0
Renelle,78,-1000,0
Renie,78,-1000,0
Rennie,78,-1000,0
Reta,78,-1000,0
Retha,78,-1000,0
Revkah,78,-1000,0
Rey,78,-1000,0
Reyna,78,-1000,0
Rhea,78,-1000,0
Rheba,78,-1000,0
Rheta,78,-1000,0
Rhetta,78,-1000,0
Rhiamon,78,-1000,0
Rhianna,78,-1000,0
Rhianon,78,-1000,0
Rhoda,78,-1000,0
Rhodia,78,-1000,0
Rhodie,78,-1000,0
Rhody,78,-1000,0
Rhona,78,-1000,0
Rhonda,78,-1000,0
Riane,78,-1000,0
Riannon,78,-1000,0
Rianon,78,-1000,0
Rica,78,-1000,0
Ricca,78,-1000,0
Rici,78,-1000,0
Ricki,78,-1000,0
Rickie,78,-1000,0
Ricky,78,-1000,0
Riki,78,-1000,0
Rikki,78,-1000,0
Rina,78,-1000,0
Risa,78,-1000,0
Rita,78,-1000,0
Riva,78,-1000,0
Rivalee,78,-1000,0
Rivi,78,-1000,0
Rivkah,78,-1000,0
Rivy,78,-1000,0
Roana,78,-1000,0
Roanna,78,-1000,0
Roanne,78,-1000,0
Robbi,78,-1000,0
Robbie,78,-1000,0
Robbin,78,-1000,0
Robby,78,-1000,0
Robbyn,78,-1000,0
Robena,78,-1000,0
Robenia,78,-1000,0
Roberta,78,-1000,0
Robin,78,-1000,0
Robina,78,-1000,0
Robinet,78,-1000,0
Robinett,78,-1000,0
Robinetta,78,-1000,0
Robinette,78,-1000,0
Robinia,78,-1000,0
Roby,78,-1000,0
Robyn,78,-1000,0
Roch,78,-1000,0
Rochell,78,-1000,0
Rochella,78,-1000,0
Rochelle,78,-1000,0
Rochette,78,-1000,0
Roda,78,-1000,0
Rodi,78,-1000,0
Rodie,78,-1000,0
Rodina,78,-1000,0
Rois,78,-1000,0
Romola,78,-1000,0
Romona,78,-1000,0
Romonda,78,-1000,0
Romy,78,-1000,0
Rona,78,-1000,0
Ronalda,78,-1000,0
Ronda,78,-1000,0
Ronica,78,-1000,0
Ronna,78,-1000,0
Ronni,78,-1000,0
Ronnica,78,-1000,0
Ronnie,78,-1000,0
Ronny,78,-1000,0
Roobbie,78,-1000,0
Rora,78,-1000,0
Rori,78,-1000,0
Rorie,78,-1000,0
Rory,78,-1000,0
Ros,78,-1000,0
Rosa,78,-1000,0
Rosabel,78,-1000,0
Rosabella,78,-1000,0
Rosabelle,78,-1000,0
Rosaleen,78,-1000,0
Rosalia,78,-1000,0
Rosalie,78,-1000,0
Rosalind,78,-1000,0
Rosalinda,78,-1000,0
Rosalinde,78,-1000,0
Rosaline,78,-1000,0
Rosalyn,78,-1000,0
Rosalynd,78,-1000,0
Rosamond,78,-1000,0
Rosamund,78,-1000,0
Rosana,78,-1000,0
Rosanna,78,-1000,0
Rosanne,78,-1000,0
Rose,78,-1000,0
Roseann,78,-1000,0
Roseanna,78,-1000,0
Roseanne,78,-1000,0
Roselia,78,-1000,0
Roselin,78,-1000,0
Roseline,78,-1000,0
Rosella,78,-1000,0
Roselle,78,-1000,0
Rosemaria,78,-1000,0
Rosemarie,78,-1000,0
Rosemary,78,-1000,0
Rosemonde,78,-1000,0
Rosene,78,-1000,0
Rosetta,78,-1000,0
Rosette,78,-1000,0
Roshelle,78,-1000,0
Rosie,78,-1000,0
Rosina,78,-1000,0
Rosita,78,-1000,0
Roslyn,78,-1000,0
Rosmunda,78,-1000,0
Rosy,78,-1000,0
Row,78,-1000,0
Rowe,78,-1000,0
Rowena,78,-1000,0
Roxana,78,-1000,0
Roxane,78,-1000,0
Roxanna,78,-1000,0
Roxanne,78,-1000,0
Roxi,78,-1000,0
Roxie,78,-1000,0
Roxine,78,-1000,0
Roxy,78,-1000,0
Roz,78,-1000,0
Rozalie,78,-1000,0
Rozalin,78,-1000,0
Rozamond,78,-1000,0
Rozanna,78,-1000,0
Rozanne,78,-1000,0
Roze,78,-1000,0
Rozele,78,-1000,0
Rozella,78,-1000,0
Rozelle,78,-1000,0
Rozina,78,-1000,0
Rubetta,78,-1000,0
Rubi,78,-1000,0
Rubia,78,-1000,0
Rubie,78,-1000,0
Rubina,78,-1000,0
Ruby,78,-1000,0
Ruperta,78,-1000,0
Ruth,78,-1000,0
Ruthann,78,-1000,0
Ruthanne,78,-1000,0
Ruthe,78,-1000,0
Ruthi,78,-1000,0
Ruthie,78,-1000,0
Ruthy,78,-1000,0
Ryann,78,-1000,0
Rycca,78,-1000,0
Saba,78,-1000,0
Sabina,78,-1000,0
Sabine,78,-1000,0
Sabra,78,-1000,0
Sabrina,78,-1000,0
Sacha,78,-1000,0
Sada,78,-1000,0
Sadella,78,-1000,0
Sadie,78,-1000,0
Sadye,78,-1000,0
Saidee,78,-1000,0
Sal,78,-1000,0
Salaidh,78,-1000,0
Sallee,78,-1000,0
Salli,78,-1000,0
Sallie,78,-1000,0
Sally,78,-1000,0
Sallyann,78,-1000,0
Sallyanne,78,-1000,0
Saloma,78,-1000,0
Salome,78,-1000,0
Salomi,78,-1000,0
Sam,78,-1000,0
Samantha,78,-1000,0
Samara,78,-1000,0
Samaria,78,-1000,0
Sammy,78,-1000,0
Sande,78,-1000,0
Sandi,78,-1000,0
Sandie,78,-1000,0
Sandra,78,-1000,0
Sandy,78,-1000,0
Sandye,78,-1000,0
Sapphira,78,-1000,0
Sapphire,78,-1000,0
Sara,78,-1000,0
Sara-Ann,78,-1000,0
Saraann,78,-1000,0
Sarah,78,-1000,0
Sarajane,78,-1000,0
Saree,78,-1000,0
Sarena,78,-1000,0
Sarene,78,-1000,0
Sarette,78,-1000,0
Sari,78,-1000,0
Sarina,78,-1000,0
Sarine,78,-1000,0
Sarita,78,-1000,0
Sascha,78,-1000,0
Sasha,78,-1000,0
Sashenka,78,-1000,0
Saudra,78,-1000,0
Saundra,78,-1000,0
Savina,78,-1000,0
Sayre,78,-1000,0
Scarlet,78,-1000,0
Scarlett,78,-1000,0
Sean,78,-1000,0
Seana,78,-1000,0
Seka,78,-1000,0
Sela,78,-1000,0
Selena,78,-1000,0
Selene,78,-1000,0
Selestina,78,-1000,0
Selia,78,-1000,0
Selie,78,-1000,0
Selina,78,-1000,0
Selinda,78,-1000,0
Seline,78,-1000,0
Sella,78,-1000,0
Selle,78,-1000,0
Selma,78,-1000,0
Sena,78,-1000,0
Sephira,78,-1000,0
Serena,78,-1000,0
Serene,78,-1000,0
Shae,78,-1000,0
Shaina,78,-1000,0
Shaine,78,-1000,0
Shalna,78,-1000,0
Shalne,78,-1000,0
Shana,78,-1000,0
Shanda,78,-1000,0
Shandee,78,-1000,0
